episodes,nonstat_scale,seed,be_integrated_rmse,gen2_integrated_rmse,relative_gain,be_bandwidth,gen2_bandwidth
640,0.7,19,0.08849273442622997,0.06365257412880262,0.2807028221976212,16,24
640,1.0,0,0.056411924080882137,0.04452936873715382,0.210639072099214,24,24
640,1.0,1,0.05841439863965657,0.046552023711023766,0.20307279035445952,24,24
640,1.0,2,0.07218219518627216,0.04978554169267422,0.3102794731554161,16,24
640,1.0,3,0.06574482623762924,0.05502442132467054,0.16306081446182072,24,24
640,1.0,4,0.06530164886690873,0.05508879447802748,0.15639504616025948,24,24
640,1.0,5,0.07289181983999009,0.06604477027480754,0.09393440279324872,24,24
640,1.0,6,0.05368738184200618,0.04095027326645233,0.23724585067376222,24,24
640,1.0,7,0.0784216436415883,0.0739422104881207,0.057119858057808844,24,24
640,1.0,8,0.05494342763280103,0.04156178852092771,0.24355304516685317,24,24
640,1.0,9,0.060754985301053055,0.048701572737732075,0.19839380264177367,24,24
640,1.0,10,0.06533990157016238,0.05188637920647811,0.20590056061284082,24,24
640,1.0,11,0.05763447979892881,0.04824658297062917,0.16288681464726468,24,24
640,1.0,12,0.053752361521795126,0.041420085712737205,0.22942760950246843,24,24
640,1.0,13,0.06263941816381964,0.0526529326287613,0.15942813371830628,24,24
640,1.0,14,0.057165794497594166,0.04292417108813335,0.24912840859861007,24,24
640,1.0,15,0.060273475719631764,0.04896944477945898,0.18754569576764815,24,24
640,1.0,16,0.06219726860533166,0.05163361552480092,0.16984110906158356,24,24
640,1.0,17,0.05888459081477865,0.04777369815651101,0.18868930741519335,24,24
640,1.0,18,0.06436927279259783,0.05586030679142199,0.13218987308730834,24,24
640,1.0,19,0.06868872043440567,0.05336594008243987,0.2230756411687462,24,24
640,1.5,0,0.06426521132851855,0.05130747792136973,0.20162904842730445,24,24
640,1.5,1,0.05510290889694859,0.043388799530132124,0.2125860431202236,24,24
640,1.5,2,0.0637255809147645,0.051892008854185066,0.18569578951986818,24,24
640,1.5,3,0.062337124617793074,0.05149079092867053,0.1739947704618163,24,24
640,1.5,4,0.06630383542561176,0.05475942453330464,0.1741137721249797,24,24
640,1.5,5,0.055700416385226575,0.04471185601608984,0.19727968087598055,24,24
640,1.5,6,0.06674203885030394,0.05840928803517548,0.12485010884695977,24,24
640,1.5,7,0.05860145303169863,0.047674176191463705,0.18646767741960515,24,24
640,1.5,8,0.0640052149920958,0.054764277550463425,0.14437788300177676,24,24
640,1.5,9,0.06753017557010657,0.05625697562946452,0.16693574162174,24,24
640,1.5,10,0.05894080326131375,0.04416462062940231,0.2506953046839438,24,24
640,1.5,11,0.05685541307125897,0.043948104964901966,0.2270198633537286,24,24
640,1.5,12,0.062195409788789575,0.05138072073161366,0.1738824310974346,24,24
640,1.5,13,0.06432368868595473,0.05132687590246771,0.20205328781657556,24,24
640,1.5,14,0.0652186404885657,0.05362898641736426,0.17770462530928358,24,24
640,1.5,15,0.06722704710048898,0.04831170841313222,0.2813650086264041,16,24
640,1.5,16,0.06179904869098513,0.05156033650739208,0.1656775047588494,24,24
640,1.5,17,0.06288746775541461,0.05671629978922657,0.09813033003951252,24,24
640,1.5,18,0.06267054689126696,0.05125687709581656,0.18212175194917393,24,24
640,1.5,19,0.06998495820725521,0.0589168836075847,0.15814933498843048,24,24
640,2.0,0,0.06647098920647229,0.05752097337093339,0.13464544370986187,24,24
640,2.0,1,0.06491919859863679,0.05842671405145158,0.10000869831011047,24,24
640,2.0,2,0.07062328264399827,0.06366078305265532,0.0985864622923278,16,16
640,2.0,3,0.05441819988104969,0.042315006245146655,0.22241076813196442,24,24
640,2.0,4,0.06021804480115615,0.04951165268325913,0.17779375191024896,24,24
640,2.0,5,0.05977665843410854,0.048774551054366726,0.18405356987074428,24,24
640,2.0,6,0.058830777819641786,0.045275029032150194,0.23041933644069118,24,24
640,2.0,7,0.06038228308703724,0.0467794228570536,0.22527899798647852,24,24
640,2.0,8,0.05704571835407302,0.05054601181158336,0.11393855191983204,24,24
640,2.0,9,0.05308731474698332,0.04197031815992776,0.20940966104689412,24,24
640,2.0,10,0.07357425474137168,0.07094787742486551,0.03569696119571191,24,24
640,2.0,11,0.0703804946436042,0.0646796416628754,0.08100046766646103,24,24
640,2.0,12,0.055024319092827886,0.04377443528411558,0.2044529399761108,24,24
640,2.0,13,0.055617793681532184,0.0433219945065997,0.22107671593983574,24,24
640,2.0,14,0.06609493781070354,0.05446930840820735,0.17589288662003266,24,24
640,2.0,15,0.06365627955110839,0.05338341484656383,0.16138022481029035,24,24
640,2.0,16,0.058718288020497805,0.052558156704587036,0.10490992710414762,24,24
640,2.0,17,0.05599429428947419,0.04672514651405903,0.16553736220866305,24,24
640,2.0,18,0.05928219637499648,0.062390603303474346,-0.05243407158559499,24,16
640,2.0,19,0.061998597463079376,0.05522299445142028,0.10928639177191092,24,24
640,2.5,0,0.053936089477130404,0.04291068079667185,0.20441616712189464,24,24
640,2.5,1,0.05881561086927867,0.05253336315671579,0.10681258971407367,16,16
640,2.5,2,0.06072439399533228,0.04795307892983755,0.21031605628664535,24,24
640,2.5,3,0.05798204779720463,0.049976960629877484,0.13806147715453884,24,24
640,2.5,4,0.05628441437682421,0.04741500669314207,0.15758194842894604,24,24
640,2.5,5,0.056452067052650115,0.04819819666235838,0.146210242090759,24,24
640,2.5,6,0.05596762979402721,0.046982532564554536,0.1605409638131853,24,24
640,2.5,7,0.05969227321497574,0.05305511992238939,0.11118948793729648,16,16
640,2.5,8,0.06619719858140918,0.06289969546354116,0.04981333332123965,16,16
640,2.5,9,0.06644712098891185,0.05483738737956783,0.17472139404326276,16,24
640,2.5,10,0.06635299424871165,0.058842990178316144,0.1131825949292608,24,24
640,2.5,11,0.059531437306410966,0.052146275355311446,0.12405482355629617,24,24
640,2.5,12,0.059652964243104616,0.049094298888551255,0.17700152018470489,24,24
640,2.5,13,0.06715662332686462,0.05907830133940113,0.12029077084690051,24,24
640,2.5,14,0.056431388184766666,0.047038216906763484,0.1664529542893438,24,24
640,2.5,15,0.055060184327415926,0.04644681882168598,0.15643546440946304,24,24
640,2.5,16,0.049454005972514745,0.039327849762660724,0.20475906876951233,24,24
640,2.5,17,0.058189826676210143,0.04502839894190116,0.2261809062870056,24,24
640,2.5,18,0.05358099501336073,0.044757159455502224,0.16468218919148908,24,24
640,2.5,19,0.055287488248907224,0.04699257427625143,0.15003238952204975,24,24
960,0.0,0,0.06345399186582303,0.050210118344389834,0.20871616003983004,24,24
960,0.0,1,0.06996611792430785,0.06136742752989128,0.12289792044370643,24,24
960,0.0,2,0.08466906586785133,0.05023858352759243,0.4066477170540284,16,24
960,0.0,3,0.0912318587421554,0.07766345031694881,0.14872445450831373,16,16
960,0.0,4,0.06434111853449069,0.04773101983300497,0.25815682225949665,24,24
960,0.0,5,0.08492002166749339,0.051801867643049324,0.38999229362092114,16,24
960,0.0,6,0.061698911773747964,0.047340535245524965,0.23271685213631743,24,24
960,0.0,7,0.07881010350540556,0.04780139630726078,0.39346106424055005,16,24
960,0.0,8,0.06392107361723928,0.0490838701955375,0.23211755657527386,24,24
960,0.0,9,0.06859156766384505,0.05844554645081962,0.14791936616391774,24,24
960,0.0,10,0.05510998777723643,0.040516030614365185,0.26481510433031485,24,24
960,0.0,11,0.0677283637513452,0.05691359758761111,0.1596785388679833,24,24
960,0.0,12,0.0961384326323323,0.051313722605270354,0.46625172472373916,12,24
960,0.0,13,0.05761372341699415,0.043932767169935674,0.23746002576571967,24,24
960,0.0,14,0.11100843505938467,0.07352611059951913,0.3376529399753643,16,24
960,0.0,15,0.07826508637173558,0.04666555886051935,0.4037499857999005,16,24
960,0.0,16,0.06167483700675704,0.04892628985959099,0.20670581011457442,24,24
960,0.0,17,0.06524498048693858,0.049998341410659834,0.23368294330827452,24,24
960,0.0,18,0.0631055549607021,0.047648788570793285,0.24493511545115557,24,24
960,0.0,19,0.10094960050135887,0.07127211012182615,0.29398323749813393,16,24
960,0.35,0,0.06132534092099944,0.04798663733500498,0.2175072064120712,24,24
960,0.35,1,0.06460834836307676,0.049809426786183095,0.22905587206360392,24,24
960,0.35,2,0.07582994765668555,0.06281459179753594,0.1716387293062058,16,16
960,0.35,3,0.06283077674900073,0.049570272324132726,0.21105109806045647,24,24
960,0.35,4,0.08567498966311579,0.05187671193964096,0.3944940974766809,16,24
960,0.35,5,0.0673588950856763,0.055080960300168624,0.1822763685462909,24,24
960,0.35,6,0.06280183792954312,0.047917743185305506,0.23700094193001106,24,24
960,0.35,7,0.08002212792016733,0.0728169951400323,0.09003925498361032,24,24
960,0.35,8,0.09242411567924075,0.06349870338776184,0.3129639064317908,16,24
960,0.35,9,0.0649722702067468,0.05239897762028865,0.1935178276278319,24,24
960,0.35,10,0.06808200439584901,0.05838630341950481,0.14241209644725658,24,24
960,0.35,11,0.06322908843017545,0.051960849437352796,0.17821289650990765,24,24
960,0.35,12,0.05804680076963475,0.04293410035044799,0.2603537183584536,24,24
960,0.35,13,0.07091056144588898,0.04438242932016923,0.37410692546783814,16,24
960,0.35,14,0.05888006206025085,0.04711035807190387,0.1998928597647072,24,24
960,0.35,15,0.07012867091784354,0.05841942646752535,0.16696800747921905,24,24
960,0.35,16,0.06875776159627399,0.05693525634830064,0.1719443008833204,24,24
960,0.35,17,0.06433529802223492,0.05121017885828836,0.20401116599180733,24,24
960,0.35,18,0.0625682584110709,0.048782701591885136,0.22032828097300106,24,24
960,0.35,19,0.07114382758033282,0.05630438346180187,0.2085837186897884,24,24
960,0.7,0,0.08720735679369625,0.04990640373783404,0.42772713710500276,8,24
960,0.7,1,0.06458501157213231,0.05151321712882281,0.20239671907018492,24,24
960,0.7,2,0.07025525124254756,0.05992083237219359,0.14709816971084005,24,24
960,0.7,3,0.06600642799001662,0.05499278994000321,0.1668570529476191,24,24
960,0.7,4,0.06267664072302963,0.052329737889011255,0.16508387677861863,24,24
960,0.7,5,0.07206238325446856,0.05696098075581543,0.20956013132852777,24,24
960,0.7,6,0.07809720855695387,0.047976947415689745,0.385676539505229,16,24
960,0.7,7,0.09866966133827626,0.0960905321690584,0.02613902930481993,24,24
960,0.7,8,0.0647217162284207,0.052776017667606936,0.1845701760851661,24,24
960,0.7,9,0.06888547897686627,0.05717257350411665,0.1700344636738775,24,24
960,0.7,10,0.07240724539483025,0.04529287856598974,0.37447035418884234,16,24
960,0.7,11,0.07214037951480919,0.0622049594460759,0.13772342390704656,24,24
960,0.7,12,0.06007119342901784,0.046410790682427906,0.22740355179944155,24,24
960,0.7,13,0.06287393895369538,0.05035713985303585,0.19907769910642537,24,24
960,0.7,14,0.0648618299414998,0.054732308816873666,0.15617075765149022,24,24
960,0.7,15,0.08065309074751437,0.056125622962701745,0.30411069876536045,16,24
960,0.7,16,0.06848066536711035,0.05931514995155685,0.1338409223452943,24,24
960,0.7,17,0.08435290805158241,0.05532747500796346,0.34409522699406747,16,24
960,0.7,18,0.07085962279042295,0.0611310131632399,0.1372941210251252,24,24
960,0.7,19,0.061291212325674325,0.048660984442685844,0.20606914765981543,24,24
960,1.0,0,0.06398218861021582,0.05164503540618116,0.19282168165883637,24,24
960,1.0,1,0.07090281869084898,0.04549008759609089,0.35841637277585364,16,24
960,1.0,2,0.06806829643212897,0.06038131340519646,0.11293044530058452,24,24
960,1.0,3,0.06124473130346177,0.05055943531574236,0.17446881977120274,24,24
960,1.0,4,0.06299227387795377,0.04809909603574709,0.2364286431549035,24,24
960,1.0,5,0.06670548837287824,0.056047265034655736,0.15978030591191988,24,24
960,1.0,6,0.07585851681208579,0.050927191655589114,0.32865558416144264,16,24
960,1.0,7,0.06000042809410195,0.04507128501310699,0.24881727606311024,24,24
960,1.0,8,0.07384303154470448,0.047817268834468886,0.35244710524214634,16,24
960,1.0,9,0.06551962062318056,0.05280416915970893,0.19407089574894393,16,16
960,1.0,10,0.0635733166387101,0.05088842280649262,0.19953172970833477,24,24
960,1.0,11,0.05875108594654169,0.04662752468446369,0.20635467526692816,24,24
960,1.0,12,0.07364535798253906,0.05012548191439888,0.31936671519359877,16,24
960,1.0,13,0.06967603504379377,0.057454238259314144,0.17540890173784732,24,24
960,1.0,14,0.061769757362971946,0.04735959512548116,0.23328830891812763,24,24
960,1.0,15,0.06239600712365165,0.05275315493262216,0.15454277662222876,24,24
960,1.0,16,0.06359218572859733,0.05249639705208513,0.1744835241843628,16,16
960,1.0,17,0.06345611426333869,0.049863116575958134,0.21421099991988973,24,24
960,1.0,18,0.05650446747241405,0.04264202309948008,0.24533359914774405,24,24
960,1.0,19,0.06898294161676495,0.058800319281243574,0.14761072950601298,24,24
960,1.5,0,0.056427667990825735,0.03675051359269396,0.34871464830570303,16,24
960,1.5,1,0.06664594996037176,0.046543195733725284,0.3016350466697488,16,24
960,1.5,2,0.0541541258559431,0.04193299714186952,0.225673086231386,24,24
960,1.5,3,0.05539559797255918,0.04279161311168331,0.22752683105107724,24,24
960,1.5,4,0.059852145299774465,0.04545286218362491,0.24058090222212658,24,24
960,1.5,5,0.05765884953256016,0.04668599729662019,0.19030647203155804,24,24
960,1.5,6,0.08948675494830409,0.0884830312033454,0.01121645036227467,16,16
960,1.5,7,0.05758616199015319,0.047267946587895016,0.17917873054332942,24,24
960,1.5,8,0.06163930945272798,0.0519276087279653,0.1575569358415788,24,24
960,1.5,9,0.06446419847705669,0.053633001308438774,0.16801879841060646,16,16
960,1.5,10,0.05442884795115278,0.043907352047001795,0.19330734160666985,24,24
960,1.5,11,0.07646626529317893,0.07083767569364478,0.07360879438734977,16,16
960,1.5,12,0.057237217885871806,0.0472058500881611,0.1752595281222921,24,24
960,1.5,13,0.06649713186801222,0.055683263399877635,0.16262157726740223,24,24
960,1.5,14,0.06033558428686154,0.048669362747870176,0.19335557410905455,24,24
960,1.5,15,0.05445515207833041,0.04191430865703756,0.230296729375645,24,24
960,1.5,16,0.07513641161039579,0.05790234055923234,0.22937043015212302,8,16
960,1.5,17,0.05283842563035175,0.0429398971556661,0.18733579505063222,24,24
960,1.5,18,0.06423108547625912,0.04923129562969257,0.23352851248498244,24,24
960,1.5,19,0.06968786293387165,0.058516598648850435,0.16030430285431302,24,24
960,2.0,0,0.05508351777536083,0.04262517654263209,0.22617185205084023,24,24
960,2.0,1,0.05880867830227032,0.05493561235217183,0.0658587484349053,24,24
960,2.0,2,0.06404834145932758,0.05781230968882362,0.09736445360515712,24,24
960,2.0,3,0.06553937377666036,0.05744777795232822,0.1234615980907295,24,24
960,2.0,4,0.06189334851736989,0.051468158745909105,0.16843796661825522,24,24
960,2.0,5,0.0536710433247523,0.042793637289159754,0.20266805640008953,24,24
960,2.0,6,0.058847246518114286,0.05107833143480084,0.1320183278400635,24,24
960,2.0,7,0.05851445125870549,0.049360144892352166,0.1564452228370063,24,24
960,2.0,8,0.06076523877464142,0.05319323962972366,0.124610703382568,6,6
960,2.0,9,0.062365339368293284,0.04717130524859941,0.24362946267263583,16,24
960,2.0,10,0.06365097619080222,0.04629369507921945,0.272694656866723,16,24
960,2.0,11,0.05991519156427444,0.05193331220534221,0.1332196251157707,24,24
960,2.0,12,0.07483689294996873,0.06872287050257596,0.08169797283647554,16,16
960,2.0,13,0.06798482485591116,0.0641164320469681,0.05690082775298514,16,16
960,2.0,14,0.0635197530761421,0.05409761297637063,0.1483340164826681,24,24
960,2.0,15,0.05719833207866217,0.050983577532480735,0.10865272325833868,24,24
960,2.0,16,0.06789633575245414,0.06101855180151476,0.10129830829185478,16,16
960,2.0,17,0.05564395757027145,0.04224761570278938,0.2407510617943403,24,24
960,2.0,18,0.060763421352958584,0.052475399623402065,0.13639820709590397,24,24
960,2.0,19,0.06223725961797464,0.04973635950026084,0.20085878129029053,24,24
960,2.5,0,0.0620458204431151,0.051567700683597714,0.16887712475530797,24,24
960,2.5,1,0.06687524100108216,0.06404241592240159,0.04235984852203722,16,16
960,2.5,2,0.06364165761200645,0.05822072132434166,0.08517905552859281,24,24
960,2.5,3,0.06022314927599825,0.052856241606321144,0.12232684205728117,24,24
960,2.5,4,0.05399479637552823,0.046828741261108656,0.1327175134540818,24,24
960,2.5,5,0.06982657935612305,0.06632688688870401,0.05011977530175473,24,24
960,2.5,6,0.06043060223957754,0.052043387457495524,0.13879085217173318,24,24
960,2.5,7,0.057800435046043395,0.04601958631273708,0.20381937824381044,24,24
960,2.5,8,0.057083138542932475,0.045157217884310014,0.2089219507377459,24,24
960,2.5,9,0.058226195140349046,0.05045509266754307,0.13346402687097153,24,24
960,2.5,10,0.056454249279825584,0.047108932809048265,0.16553787518200067,24,24
960,2.5,11,0.07743678625008837,0.07296111449293605,0.05779774670268189,16,16
960,2.5,12,0.05576551058625727,0.04867872381164849,0.12708189524503752,24,24
960,2.5,13,0.056250793653072347,0.052029223299649145,0.07504908071981709,16,16
960,2.5,14,0.054636014850555005,0.044429057476804895,0.18681738413149335,24,24
960,2.5,15,0.06593672770297124,0.05912216214251873,0.10335007207440516,24,24
960,2.5,16,0.05363842030692082,0.04447510654870774,0.17083489233613325,24,24
960,2.5,17,0.06520533829251096,0.05754511682683904,0.11747844066552017,24,24
960,2.5,18,0.0544302085173161,0.043439815864661314,0.2019171513766729,24,24
960,2.5,19,0.0610344994375961,0.0470120411298269,0.2297464292650794,16,24
1440,0.0,0,0.055023631682222324,0.045393233599113215,0.17502294539058225,24,24
1440,0.0,1,0.07052089495498516,0.058753085977088566,0.16686981901475034,24,24
1440,0.0,2,0.05845128656516645,0.047426907708155254,0.18860797605746943,24,24
1440,0.0,3,0.08995966809339528,0.07297381066247546,0.1888163639430646,8,8
1440,0.0,4,0.06472054789752842,0.05204762309952264,0.1958099121483138,24,24
1440,0.0,5,0.05622294043525313,0.044360985442559474,0.21098069401677766,24,24
1440,0.0,6,0.06166661951070812,0.05205212530396368,0.1559108360897735,24,24
1440,0.0,7,0.07054821624242147,0.05730389674669748,0.18773429295806948,24,24
1440,0.0,8,0.05801481241094119,0.04503267114577226,0.22377287326573497,24,24
1440,0.0,9,0.06451593568682829,0.05422668654397881,0.15948383966397547,24,24
1440,0.0,10,0.08668812079529106,0.05722900393282783,0.33982876306696297,16,24
1440,0.0,11,0.08791972286783846,0.055575921135130185,0.3678787953111238,16,24
1440,0.0,12,0.08426215773816027,0.04485418190017884,0.4676829658271915,12,24
1440,0.0,13,0.06807659203594228,0.058309855568843334,0.14346688303583735,24,24
1440,0.0,14,0.07589767778688844,0.06263223556472759,0.17478060737785173,24,24
1440,0.0,15,0.06759436089467033,0.05473311267416023,0.19027102335579865,24,24
1440,0.0,16,0.06659936699339683,0.0533053393361828,0.19961192211529735,24,24
1440,0.0,17,0.08771275674248957,0.07289417951357074,0.16894437912177093,12,12
1440,0.0,18,0.07222760668324846,0.06012580378041291,0.16755093320352646,24,24
1440,0.0,19,0.0971309143589653,0.07876088373948603,0.18912650766973546,12,12
1440,0.35,0,0.06614288575411473,0.05392871065817892,0.18466347448676246,24,24
1440,0.35,1,0.06773215090937112,0.05765876517790193,0.14872384231452904,24,24
1440,0.35,2,0.07351833793628475,0.061225605068451275,0.1672063489586376,24,24
1440,0.35,3,0.06457051689983426,0.050455235077904836,0.21860258365014967,24,24
1440,0.35,4,0.07322468195573864,0.0628962860143941,0.14105074498770281,24,24
1440,0.35,5,0.08417838814118404,0.06899309981315277,0.1803941446652851,8,8
1440,0.35,6,0.05916048262061389,0.04382441189264812,0.2592282897067182,24,24
1440,0.35,7,0.05994125024789203,0.04610880491894733,0.23076671360272713,24,24
1440,0.35,8,0.062485363131155026,0.050393975171476986,0.19350752486303963,24,24
1440,0.35,9,0.0653565976929044,0.051533535491516715,0.2115021694724544,24,24
1440,0.35,10,0.05842095708169459,0.04354163448875364,0.25469152400454576,24,24
1440,0.35,11,0.06394667556853835,0.051318889080291905,0.1974736978267451,24,24
1440,0.35,12,0.06396728765115632,0.055623051805267394,0.13044535968750098,24,24
1440,0.35,13,0.06858684460918185,0.057930650116251974,0.15536790697473365,24,24
1440,0.35,14,0.06730051762891648,0.05609246328558432,0.16653741662332297,24,24
1440,0.35,15,0.05592369748160957,0.04360242232873578,0.2203229705425973,24,24
1440,0.35,16,0.08996354797060278,0.05614777775270533,0.3758830212982192,16,24
1440,0.35,17,0.08198188481594759,0.04949474595977873,0.39627216340663196,16,24
1440,0.35,18,0.0711078850839773,0.0618454360348015,0.13025909908917976,24,24
1440,0.35,19,0.09743394778236067,0.06295315840286582,0.35388886691233107,16,24
1440,0.7,0,0.06731220384412206,0.056769516454360514,0.1566237143887865,24,24
1440,0.7,1,0.06428404397594203,0.05458752205471513,0.1508387046224998,24,24
1440,0.7,2,0.0804077555232466,0.05898632331117056,0.26641002565831984,16,24
1440,0.7,3,0.06516740718935948,0.053484363744369566,0.17927740183128724,24,24
1440,0.7,4,0.06028080355509967,0.04766563816900443,0.20927334478154966,24,24
1440,0.7,5,0.06768165238797297,0.056205259681372584,0.16956431029216035,24,24
1440,0.7,6,0.07798303828810657,0.04948378929403366,0.36545445804231275,16,24
1440,0.7,7,0.08109865577925376,0.05602072561083999,0.30922744560248405,16,24
1440,0.7,8,0.086991616340505,0.05747738962431817,0.33927667926828065,16,24
1440,0.7,9,0.06715866717207133,0.04579360642291854,0.3181281232757652,16,24
1440,0.7,10,0.06296142889074657,0.050244268565997334,0.20198334994614897,24,24
1440,0.7,11,0.0618011086299773,0.04897944013906,0.20746664218735408,24,24
1440,0.7,12,0.06527772672081011,0.053713077595006334,0.17716072091887117,24,24
1440,0.7,13,0.0609320149868349,0.04790419636600115,0.2138090890913187,24,24
1440,0.7,14,0.05890310975764068,0.04457266476517338,0.2432884282583809,24,24
1440,0.7,15,0.06560426569659018,0.05360361896738551,0.18292479310272064,24,24
1440,0.7,16,0.0629764878791815,0.04712194606078917,0.2517533503743301,24,24
1440,0.7,17,0.0633614877407184,0.04770905619498531,0.24703383875366713,24,24
1440,0.7,18,0.06519624068383656,0.05164614090638618,0.20783559964999204,24,24
1440,0.7,19,0.07247381937275801,0.06209971057499937,0.14314284644501762,24,24
1440,1.0,0,0.07821001652694722,0.05468886459873962,0.3007434721625893,16,24
1440,1.0,1,0.06228741491027586,0.04887145574080429,0.21538795900900803,24,24
1440,1.0,2,0.059527310590675654,0.04524905245618572,0.2398606285553656,24,24
1440,1.0,3,0.05491906548973513,0.043419120473710736,0.20939804626088981,24,24
1440,1.0,4,0.06692640728906663,0.07207265594254457,-0.07689414181834704,24,6
1440,1.0,5,0.06027893893194476,0.04717517013345004,0.2173855252045652,24,24
1440,1.0,6,0.06089704793626409,0.049445031646220286,0.18805536028658865,24,24
1440,1.0,7,0.07450301253690704,0.05301667036951045,0.28839561563705574,16,24
1440,1.0,8,0.05181972728175132,0.0381229867291719,0.2643151801650415,24,24
1440,1.0,9,0.0604360656894252,0.046403230193192965,0.2321930677676067,24,24
1440,1.0,10,0.06990913116767322,0.04729813707445122,0.3234340595506869,16,24
1440,1.0,11,0.07495065787896896,0.05320237420247626,0.2901680157579408,16,24
1440,1.0,12,0.06215138687504706,0.04724128296565062,0.23989977793050096,24,24
1440,1.0,13,0.08973695141589089,0.08301854173102932,0.07486781731334645,24,24
1440,1.0,14,0.07522057345333988,0.050559575238692665,0.32784911205103606,16,24
1440,1.0,15,0.061107006261226095,0.05167444407275161,0.15436138612569666,24,24
1440,1.0,16,0.07391700060142846,0.049751905670125385,0.3269220170553847,16,24
1440,1.0,17,0.0674099651091813,0.046051244657027555,0.3168481161139879,16,24
1440,1.0,18,0.07612556368971862,0.05305177641611958,0.30310169350792404,16,24
1440,1.0,19,0.06584709234772466,0.056409592741479046,0.14332446991597086,24,24
1440,1.5,0,0.05391202457940757,0.04213453182973207,0.21845762316583592,24,24
1440,1.5,1,0.05978610355939446,0.04782699159534091,0.2000316336416335,24,24
1440,1.5,2,0.07037461140057735,0.06152919795570307,0.12569040551464716,24,24
1440,1.5,3,0.06507565902999184,0.0460205795876906,0.2928142369410228,16,24
1440,1.5,4,0.06849110281323866,0.047591581653428194,0.3051421323554859,16,24
1440,1.5,5,0.0607699289062785,0.04910918906141352,0.19188338796394808,24,24
1440,1.5,6,0.08001328657240346,0.07412495557477213,0.07359191516652708,16,16
1440,1.5,7,0.05828401197749341,0.050202250080155365,0.1386617294028909,24,24
1440,1.5,8,0.0696079526323058,0.06563433266829753,0.05708571813623597,6,6
1440,1.5,9,0.06447805013546841,0.04540597511949586,0.2957917458096533,16,24
1440,1.5,10,0.0662973748062079,0.055209992836079136,0.1672371191549891,24,24
1440,1.5,11,0.05362421513268382,0.04719781702973888,0.11984134568765119,24,16
1440,1.5,12,0.06290773824839797,0.049357821911932845,0.21539347485299545,24,24
1440,1.5,13,0.08014411147460601,0.05901762289771727,0.2636062486460126,16,24
1440,1.5,14,0.06647779842169928,0.048118890129268926,0.27616600922869533,16,24
1440,1.5,15,0.05815293903013211,0.046787868963567764,0.195434147544555,24,24
1440,1.5,16,0.07766710767667358,0.06871797502559591,0.1152242296485753,24,24
1440,1.5,17,0.06737669930039462,0.06005013747640961,0.10874029004181425,24,24
1440,1.5,18,0.0682496861001836,0.053655121110499956,0.21384076357890214,12,16
1440,1.5,19,0.05835644727665837,0.04593113294337237,0.21292102095214285,24,24
1440,2.0,0,0.05871857955204336,0.04820492922703111,0.1790515098495155,24,24
1440,2.0,1,0.05868101617411882,0.04688285461806679,0.20105584949388786,24,24
1440,2.0,2,0.08402465866589096,0.07954575285459506,0.0533046593989208,24,24
1440,2.0,3,0.05751758249153458,0.04749728649490955,0.1742127461302779,24,24
1440,2.0,4,0.07217586688753629,0.06475872551289473,0.10276483947465254,24,24
1440,2.0,5,0.0647464894997953,0.05553961202432285,0.1421988674073451,16,16
1440,2.0,6,0.060575814806209244,0.05211076101550438,0.13974312715042775,24,24
1440,2.0,7,0.05951840062916494,0.04573391008510401,0.23160048654443038,24,24
1440,2.0,8,0.059909904385928844,0.04911455683659104,0.1801930358592481,24,24
1440,2.0,9,0.060207510361862546,0.050237807038734164,0.16558903138840841,24,24
1440,2.0,10,0.06835030796391817,0.061340801728071055,0.10255266500843566,24,24
1440,2.0,11,0.06493157277024617,0.05320924876986296,0.18053349857797948,24,24
1440,2.0,12,0.05804640037859662,0.04883821018735344,0.15863499082086932,24,24
1440,2.0,13,0.07146214956181302,0.04707076054742041,0.3413189942361676,12,24
1440,2.0,14,0.05811223346230562,0.049087603263952194,0.155296564263138,24,24
1440,2.0,15,0.060346616075922135,0.051329276223789876,0.14942577460826528,24,24
1440,2.0,16,0.06411785897430385,0.04958040019996617,0.22673025904005573,16,24
1440,2.0,17,0.055591217407928564,0.047773867586365475,0.1406220296310359,24,24
1440,2.0,18,0.06260003004793101,0.04914940249734845,0.21486615166612233,24,24
1440,2.0,19,0.060918435631034946,0.05256706231181797,0.13709106664850665,24,24
1440,2.5,0,0.058795961258070434,0.048629094166603555,0.17291777996182275,24,24
1440,2.5,1,0.06120483843742756,0.0545012425116264,0.10952722198024496,24,24
1440,2.5,2,0.06146050306689223,0.04773465130184478,0.22332800872307437,16,24
1440,2.5,3,0.05981600967138463,0.049321607969274144,0.17544469715991273,12,16
1440,2.5,4,0.06564673451500341,0.06066369153554213,0.07590694367779131,16,16
1440,2.5,5,0.06177501543305529,0.053942422964609334,0.1267922381489977,24,24
1440,2.5,6,0.05432608303336517,0.04613983810893443,0.15068719236398898,24,24
1440,2.5,7,0.056975119591083756,0.04975837979025723,0.12666475915490483,24,24
1440,2.5,8,0.06386499773039045,0.05721535488665906,0.10412030188747858,24,24
1440,2.5,9,0.06030123868153325,0.05102360253806982,0.15385481867895073,24,24
1440,2.5,10,0.06167886632292339,0.052502987087130956,0.14876861043054146,24,24
1440,2.5,11,0.05266197818480338,0.04242511301396493,0.1943881624597326,24,24
1440,2.5,12,0.058337600268530534,0.04837043466450926,0.1708531985913369,24,24
