task,label,seed,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec,feature_kind
medium_cartpole_like_quadratic,Medium,20261201,BE,-1,8,0.0009911700432027337,0.13286927189491282,0.11109096649352772,0.0025454159999753756,
medium_cartpole_like_quadratic,Medium,20261201,Gen2,2,8,0.011353274352875104,0.07389914981709876,0.05476981966345055,0.005470125000101689,
medium_cartpole_like_quadratic,Medium,20261201,MBLinear,-1,6,0.21614599214629876,0.5764225338563554,0.4055403522033454,0.03943295899989607,linear
medium_cartpole_like_quadratic,Medium,20261202,BE,-1,8,0.0009850477149331357,0.12311112211541864,0.09221161176578604,0.002264917000047717,
medium_cartpole_like_quadratic,Medium,20261202,Gen2,2,8,0.014321840700169591,0.06560110453540723,0.0533003685559852,0.0053246250004121976,
medium_cartpole_like_quadratic,Medium,20261202,MBLinear,-1,2,0.16760137561139124,0.7410137731551065,0.3702945659865405,0.019505166999806534,linear
medium_cartpole_like_quadratic,Medium,20261203,BE,-1,8,0.001021704196705594,0.1547903451858277,0.12090423759856296,0.00417866599991612,
medium_cartpole_like_quadratic,Medium,20261203,Gen2,2,8,0.015864223020844368,0.08168835034951472,0.06301401071089688,0.006116916999872046,
medium_cartpole_like_quadratic,Medium,20261203,MBLinear,-1,4,0.19925856024140134,1.1581671230568873,0.5861578720018719,0.028372958000090875,linear
medium_cartpole_like_quadratic,Medium,20261204,BE,-1,8,0.0007705726202789784,0.1345332404772963,0.11674859822619975,0.0022575420002795,
medium_cartpole_like_quadratic,Medium,20261204,Gen2,2,8,0.01080308551704606,0.07577279274322148,0.061570884345196635,0.0062355420000130835,
medium_cartpole_like_quadratic,Medium,20261204,MBLinear,-1,6,0.15658859827516294,0.7856115159077455,0.4488010071263765,0.037867000000005646,linear
medium_cartpole_like_quadratic,Medium,20261205,BE,-1,8,0.001033917439651656,0.1621199211832814,0.10312447450217628,0.003422541999952955,
medium_cartpole_like_quadratic,Medium,20261205,Gen2,2,8,0.015599448351886053,0.09044087317624672,0.06007845578388383,0.0055731659999764815,
medium_cartpole_like_quadratic,Medium,20261205,MBLinear,-1,1,0.22293215766285773,1.3706060776591753,0.6367252617540384,0.013494333999915398,linear
medium_cartpole_like_quadratic,Medium,20261206,BE,-1,8,0.0010878688995956845,0.23139993199847372,0.13330559731896682,0.002449667000291811,
medium_cartpole_like_quadratic,Medium,20261206,Gen2,2,8,0.018774685260143878,0.1336935053138433,0.06796503777463411,0.006009959000039089,
medium_cartpole_like_quadratic,Medium,20261206,MBLinear,-1,0,0.16040810809353748,1.1986979817466599,0.6110995772282958,0.00622366699963095,linear
medium_cartpole_like_quadratic,Medium,20261207,BE,-1,8,0.0016820526971866158,0.16066189823302174,0.13049495596432928,0.002753541999936715,
medium_cartpole_like_quadratic,Medium,20261207,Gen2,2,8,0.02243576233151167,0.08180505890853053,0.06642784830117449,0.006540541999584093,
medium_cartpole_like_quadratic,Medium,20261207,MBLinear,-1,4,0.21493278697718018,1.27495140477785,0.6293593129030005,0.025968374999592925,linear
medium_cartpole_like_quadratic,Medium,20261208,BE,-1,8,0.0009816917755314264,0.17171525925205694,0.10065401082137188,0.0026231249999000283,
medium_cartpole_like_quadratic,Medium,20261208,Gen2,2,8,0.014462754863730769,0.08671456098980246,0.053527863454696886,0.005651334000049246,
medium_cartpole_like_quadratic,Medium,20261208,MBLinear,-1,8,0.1356172716446437,0.8367438722932187,0.46523909254425033,0.052948792000279354,linear
medium_cartpole_like_quadratic,Medium,20261209,BE,-1,8,0.0009902930615969094,0.14348122211941913,0.11079850979426846,0.0028060419999746955,
medium_cartpole_like_quadratic,Medium,20261209,Gen2,2,8,0.013725453994991938,0.07895153352457349,0.059489013390632076,0.004429916999924899,
medium_cartpole_like_quadratic,Medium,20261209,MBLinear,-1,2,0.1498634519862765,0.7688616734477337,0.44385445947676394,0.021020874999976513,linear
medium_cartpole_like_quadratic,Medium,20261210,BE,-1,8,0.0010840050814598897,0.15293912423288517,0.111643135820248,0.002253083000141487,
medium_cartpole_like_quadratic,Medium,20261210,Gen2,2,8,0.0192728669642783,0.0834197970736944,0.06112781723128931,0.006019542000103684,
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,-1,6,0.19188022835410853,0.8901589903232784,0.43855946473877183,0.045580708000215964,linear
medium_cartpole_like_quadratic,Medium,20261211,BE,-1,8,0.0010196196097391297,0.13771017333673075,0.1008877134787778,0.002261208999698283,
medium_cartpole_like_quadratic,Medium,20261211,Gen2,2,8,0.01649114980511223,0.07897354490765052,0.0548538657759989,0.004505791000156023,
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,-1,6,0.20339398755331764,0.669181761490116,0.3565115785277327,0.04028491600001871,linear
