time_index,time,bandwidth_steps,min_eig,max_eig,cond,task,seed
13,0.78,8,9.404623232519801e-07,11.493357085639955,12220964.946152888,Small,1
14,0.84,8,8.430034728322663e-07,9.20972778636662,10924898.986980917,Small,1
15,0.8999999999999999,8,8.316410826224388e-07,7.277053014105141,8750232.721979283,Small,1
16,0.96,8,8.130004493270046e-07,5.815331023946513,7152924.7354788035,Small,1
17,1.02,8,7.688867478049184e-07,4.867607300896735,6330720.765825635,Small,1
18,1.08,8,7.029503513586069e-07,4.383702779632049,6236148.500615406,Small,1
19,1.14,8,6.223311740855211e-07,4.236599613961532,6807628.784122803,Small,1
20,1.2,8,5.341642206192334e-07,4.279493927284828,8011569.779652775,Small,1
21,1.26,8,4.4848554531396414e-07,4.380189162296406,9766622.822213896,Small,1
22,1.3199999999999998,8,3.7345779847911483e-07,4.4349829476641975,11875459.464832192,Small,1
23,1.38,8,3.054418589207082e-07,4.381458986102521,14344657.937797368,Small,1
24,1.44,8,2.3383450993947065e-07,4.198719274848817,17955943.61129877,Small,1
25,1.5,8,1.572034671270204e-07,3.902725187484505,24825948.55450041,Small,1
26,1.56,8,8.882761120057859e-08,3.53533408731362,39799945.52966873,Small,1
27,1.6199999999999999,8,4.34247874898924e-08,3.148555144673558,72505942.49670005,Small,1
28,1.68,8,2.2633459999214856e-08,2.7949741203469416,123488592.5724082,Small,1
29,1.74,8,1.628942712906176e-08,2.51707642897112,154522096.3897764,Small,1
30,1.7999999999999998,8,1.4935748239983252e-08,2.331657629939826,156112542.3698519,Small,1
31,1.8599999999999999,8,1.4309440297439213e-08,2.2261163832366653,155569773.30797812,Small,1
32,1.92,8,1.3355993713394055e-08,2.1753486655096905,162874340.3291769,Small,1
33,1.98,8,1.2047457308139203e-08,2.1581051831154383,179133665.13093457,Small,1
34,2.04,8,1.0531688992634125e-08,2.159695317333397,205066378.13212016,Small,1
35,2.1,8,8.983575113260939e-09,2.1691606966062547,241458513.92774442,Small,1
36,2.16,8,7.591727669510732e-09,2.1776404729092707,286843860.54243356,Small,1
37,2.2199999999999998,8,6.419033387122106e-09,2.17852679046249,339385489.85164344,Small,1
38,2.28,8,5.3045854959725895e-09,2.1684689047581998,408791394.9929868,Small,1
39,2.34,8,4.040821428702036e-09,2.1478313154682187,531533341.2687157,Small,1
40,2.4,8,2.6692088747517898e-09,2.1200445725134713,794259524.8229177,Small,1
41,2.46,8,1.4996511085830624e-09,2.0898739739476344,1393573453.176213,Small,1
42,2.52,8,7.794371097358777e-10,2.0618481593811504,2645304070.882427,Small,1
43,2.58,8,4.764770575692347e-10,2.038989791339266,4279303187.7363577,Small,1
44,2.6399999999999997,8,3.9406248911559587e-10,2.0224731962231157,5132366698.393958,Small,1
45,2.6999999999999997,8,3.778420205538574e-10,2.0120262703803213,5325046344.583392,Small,1
46,2.76,8,3.6351936299130724e-10,2.0065621441981705,5519821909.035841,Small,1
47,2.82,8,3.3877036853579757e-10,2.0048151782573793,5917917753.321841,Small,1
48,2.88,8,3.074676056697595e-10,2.0056038909398533,6522976254.916442,Small,1
49,2.94,8,2.710573249348982e-10,2.0081268136506005,7408494915.726431,Small,1
50,3.0,8,2.3130748954380543e-10,2.011721441553128,8697173816.20773,Small,1
51,3.06,8,1.9170815441958184e-10,2.015781569998377,10514845214.077534,Small,1
52,3.12,8,1.5650001848812525e-10,2.0197724755709303,12905892887.956333,Small,1
53,3.1799999999999997,8,1.270940654530072e-10,2.0232726731847475,15919489757.236925,Small,1
54,3.2399999999999998,8,1.0069574826263428e-10,2.0260249277099383,20120262897.552216,Small,1
55,3.3,8,7.459839075975249e-11,2.028062977044695,20280629770.446953,Small,1
0,0.0,0,6.200664087990511e-05,2.5796900327026404,41603.44756780168,Small,2
1,0.06,0,5.1237823157445694e-05,3.203865505914812,62529.30566682823,Small,2
2,0.12,0,3.458591467477759e-05,5.549790750370423,160463.8999013581,Small,2
3,0.18,0,2.013989141363878e-05,9.973522746063159,495212.33959131804,Small,2
4,0.24,0,1.1291988619592383e-05,16.768344248084333,1484977.0764903263,Small,2
5,0.3,0,6.066195285530174e-06,24.775438057755643,4084180.7577235484,Small,2
6,0.36,0,2.953752309367647e-06,32.37572339532421,10960879.587853916,Small,2
7,0.42,0,1.03604327074321e-06,36.71828576895762,35440880.51710196,Small,2
8,0.48,0,1.9811098368670865e-07,37.024214555712106,186886228.44991747,Small,2
9,0.54,0,2.7228955939614483e-08,32.59919435833753,1197225278.5098553,Small,2
10,0.6,0,6.79835970882487e-08,25.40400262825584,373678412.386435,Small,2
11,0.6599999999999999,0,2.2315337462990084e-07,17.263007772011967,77359384.77579652,Small,2
12,0.72,0,4.959523379495078e-07,10.294835104258029,20757710.60344539,Small,2
13,0.78,0,8.211053565294871e-07,5.424015803226932,6605748.897013982,Small,2
14,0.84,0,1.0817891039952365e-06,2.8375375878250337,2623004.407555512,Small,2
15,0.8999999999999999,0,1.2030177492432385e-06,2.0695884735063057,1720330.788808549,Small,2
16,0.96,0,1.1088517556468425e-06,1.9961918609940963,1800233.3051541492,Small,2
17,1.02,0,8.163139882212023e-07,2.2032833577723947,2699063.582842042,Small,2
18,1.08,0,4.941819362547352e-07,2.7867523234706932,5639122.191698667,Small,2
19,1.14,0,2.6618922511396174e-07,3.85110017765137,14467528.413303073,Small,2
20,1.2,0,1.4299720668146463e-07,5.208111258436011,36421069.88871055,Small,2
21,1.26,0,7.27871711139854e-08,6.508027567926337,89411739.2986012,Small,2
22,1.3199999999999998,0,2.8485074462094712e-08,7.346600435004727,257910522.3958919,Small,2
23,1.38,0,5.427808279725416e-09,7.260852529315916,1337713521.7611685,Small,2
24,1.44,0,5.396701618183069e-10,6.364884258196113,11794026626.839907,Small,2
25,1.5,0,1.2114500351729255e-09,4.9406031121300735,4078255783.3058624,Small,2
26,1.56,0,4.288697097752108e-09,3.573372577106404,833207031.333447,Small,2
27,1.6199999999999999,0,1.084080177738943e-08,2.6044030092147485,240240810.84544227,Small,2
28,1.68,0,1.9468883170978212e-08,2.1391454121917386,109875096.2448894,Small,2
29,1.74,0,2.649037343365316e-08,1.991909597450824,75193715.27319875,Small,2
30,1.7999999999999998,0,2.808994147364534e-08,1.9573653632998125,69682073.39044334,Small,2
31,1.8599999999999999,0,2.417753007035098e-08,1.966948725984123,81354411.317482,Small,2
32,1.92,0,1.6595145555121942e-08,2.0121057792283956,121246648.45783032,Small,2
33,1.98,0,9.79523617359081e-09,2.1003256105617965,214423171.97256956,Small,2
34,2.04,0,5.25649472219873e-09,2.2331495349273522,424836255.5176793,Small,2
35,2.1,0,3.080242922238382e-09,2.3616411133646222,766706124.4794424,Small,2
36,2.16,0,1.714912308072576e-09,2.455574514918847,1431895090.7050843,Small,2
37,2.2199999999999998,0,7.518613589328384e-10,2.474648258823764,3291362469.1873775,Small,2
38,2.28,0,1.71331376271071e-10,2.4144593713162275,14092336289.274906,Small,2
39,2.34,0,3.3817519509164856e-11,2.2969573924276867,22969573924.276867,Small,2
40,2.4,0,7.118572717483182e-11,2.171526906430407,21715269064.304066,Small,2
41,2.46,0,2.0968158513156866e-10,2.0815057959744343,9926984263.631708,Small,2
42,2.52,0,4.6221065685481167e-10,2.023395318825999,4377647483.497081,Small,2
43,2.58,0,7.183280611712846e-10,1.9919178911111017,2772991894.348578,Small,2
44,2.6399999999999997,0,8.693321493181509e-10,1.9792148590081446,2276707309.8130736,Small,2
45,2.6999999999999997,0,8.425972201859079e-10,1.9763164978487133,2345505599.238347,Small,2
46,2.76,0,6.667203370555603e-10,1.9797451208057213,2969378629.6498437,Small,2
47,2.82,0,4.737379811777426e-10,1.9877622079653465,4195910581.253468,Small,2
48,2.88,0,3.076800743119475e-10,2.00100477016982,6503524073.323845,Small,2
49,2.94,0,2.0706366033678188e-10,2.018517865705948,9748296067.126884,Small,2
50,3.0,0,1.3646156215564305e-10,2.0323673651577447,14893332107.979982,Small,2
51,3.06,0,7.981791646695212e-11,2.0417688826696345,20417688826.696346,Small,2
52,3.12,0,3.8090587787440566e-11,2.045660329380353,20456603293.803528,Small,2
53,3.1799999999999997,0,1.2016011260075495e-11,2.041067094225067,20410670942.250668,Small,2
54,3.2399999999999998,0,2.740352465274047e-12,2.0291349582026887,20291349582.026886,Small,2
55,3.3,0,2.1993189440936127e-12,2.018842702971621,20188427029.71621,Small,2
0,0.0,1,5.973380942781087e-05,2.7375599650564464,45829.32164011447,Small,2
1,0.06,1,5.268256707688326e-05,3.5266489848475815,66941.47951638162,Small,2
2,0.12,1,3.72716332238716e-05,5.992463747676696,160778.13686572405,Small,2
3,0.18,1,2.253015935169488e-05,10.507408282011637,466370.7929443115,Small,2
4,0.24,1,1.2807680927724402e-05,17.020220764612446,1328907.3065342598,Small,2
5,0.3,1,7.245777091610444e-06,24.628682656537606,3399039.5157275866,Small,2
6,0.36,1,3.877707319153306e-06,31.51952707702548,8128392.49660228,Small,2
7,0.42,1,1.713027921577174e-06,35.66976810253468,20822642.557801247,Small,2
8,0.48,1,5.076037366860042e-07,35.80448550610631,70536292.22641915,Small,2
9,0.54,1,1.0341289411224575e-07,31.8711084361451,308192790.7515263,Small,2
10,0.6,1,1.1343365662127274e-07,25.132640817482752,221562467.13790154,Small,2
11,0.6599999999999999,1,2.843273545985162e-07,17.51801027435421,61612117.12847846,Small,2
12,0.72,1,5.387163166345579e-07,10.768608687510955,19989386.537953924,Small,2
13,0.78,1,8.269985161197885e-07,5.8982259012407425,7132087.647405647,Small,2
14,0.84,1,1.0667317272234203e-06,3.123806697641359,2928390.1640127157,Small,2
15,0.8999999999999999,1,1.1883016517332217e-06,2.162869724674417,1820135.2506072167,Small,2
16,0.96,1,1.1290558359280064e-06,2.0483870572725236,1814247.791907377,Small,2
17,1.02,1,8.771012168846819e-07,2.2548430439187825,2570790.0074835275,Small,2
18,1.08,1,5.545533341165556e-07,2.846455188208896,5132879.045337468,Small,2
19,1.14,1,3.0866632383811906e-07,3.8772615449721384,12561336.45148014,Small,2
20,1.2,1,1.714729463484321e-07,5.164543506171727,30118707.447164305,Small,2
21,1.26,1,9.719408203158137e-08,6.376218343572107,65602948.35132325,Small,2
22,1.3199999999999998,1,4.6579074403624335e-08,7.1071143601613445,152581700.0693414,Small,2
23,1.38,1,1.439308813682369e-08,7.051542501001032,489925611.09663206,Small,2
24,1.44,1,2.5396178872454024e-09,6.220394173950334,2449342558.654478,Small,2
25,1.5,1,2.226046945124172e-09,4.927051724149599,2213363799.421023,Small,2
26,1.56,1,6.015479849496065e-09,3.617738512217566,601404809.380358,Small,2
27,1.6199999999999999,1,1.2394509356755213e-08,2.6542017791291945,214143351.92563397,Small,2
28,1.68,1,1.9847038341651432e-08,2.170641260999923,109368522.5792388,Small,2
29,1.74,1,2.5697608215308718e-08,2.005998861079341,78061695.2469653,Small,2
30,1.7999999999999998,1,2.77376997436716e-08,1.9654794715936716,70859497.7145536,Small,2
31,1.8599999999999999,1,2.495720502839026e-08,1.9733870471412005,79070835.25163811,Small,2
32,1.92,1,1.8179382117468752e-08,2.017049708203648,110952599.77320375,Small,2
33,1.98,1,1.092255689447463e-08,2.1026226152618497,192502784.42820463,Small,2
34,2.04,1,6.119103126578746e-09,2.224160002300568,363478103.9462754,Small,2
35,2.1,1,3.6705790712279407e-09,2.3485941329139255,639842947.7581683,Small,2
36,2.16,1,2.233818043209642e-09,2.43523026775062,1090165009.2554452,Small,2
37,2.2199999999999998,1,1.1096481988178202e-09,2.4539487061705185,2211465497.6098447,Small,2
38,2.28,1,3.7052925168118057e-10,2.3971514235008535,6469533545.933012,Small,2
39,2.34,1,9.26713234182052e-11,2.288422853094774,22884228530.94774,Small,2
40,2.4,1,1.0992316138347367e-10,2.1726234908378657,19764929096.77639,Small,2
41,2.46,1,2.6351976819045136e-10,2.0831356637538194,7905045143.513836,Small,2
42,2.52,1,4.832855270588316e-10,2.025575242071957,4191259883.9844394,Small,2
43,2.58,1,7.012626018880489e-10,1.9942582758163643,2843810963.8915725,Small,2
44,2.6399999999999997,1,8.382197017944591e-10,1.980828470694488,2363137571.7534847,Small,2
45,2.6999999999999997,1,8.316248028690356e-10,1.977592193175906,2377986065.775551,Small,2
46,2.76,1,6.93373964862063e-10,1.9805617412731835,2856412039.7384524,Small,2
47,2.82,1,5.080585045967366e-10,1.9884899074052256,3913899461.2117715,Small,2
48,2.88,1,3.42192325448561e-10,2.0012404911035127,5848291566.68022,Small,2
49,2.94,1,2.2486723166794093e-10,2.016965503796051,8969583913.29548,Small,2
50,3.0,1,1.4975958837262845e-10,2.0309728296302745,13561554566.889256,Small,2
51,3.06,1,9.460255107253488e-11,2.040277233005846,20402772330.058456,Small,2
52,3.12,1,5.047911705056593e-11,2.0434606882167605,20434606882.167606,Small,2
53,3.1799999999999997,1,1.974756983397026e-11,2.038936941034671,20389369410.34671,Small,2
54,3.2399999999999998,1,5.873894889021831e-12,2.0290852343239534,20290852343.239532,Small,2
55,3.3,1,2.6487813257462388e-12,2.022086830714719,20220868307.14719,Small,2
0,0.0,2,5.6736066307580344e-05,3.1517931680453315,55551.84511662609,Small,2
1,0.06,2,5.0043280111198574e-05,4.2993098618154875,85911.83176366966,Small,2
2,0.12,2,4.0211638499909295e-05,6.743820659157947,167708.17879438458,Small,2
3,0.18,2,2.5811314153479995e-05,11.253291134616473,435982.8820687634,Small,2
4,0.24,2,1.5268158553686138e-05,17.406702719697677,1140065.6247111894,Small,2
5,0.3,2,9.122821757599564e-06,24.259722238654625,2659234.4872293053,Small,2
6,0.36,2,5.435314235285601e-06,30.33411907411375,5580931.9868182065,Small,2
7,0.42,2,2.8757352151067696e-06,33.942045393642466,11802910.509750208,Small,2
8,0.48,2,1.14623779190349e-06,34.07556082309449,29728177.75141335,Small,2
9,0.54,2,3.210447145353715e-07,30.65159154861429,95474524.76510781,Small,2
10,0.6,2,2.0417204590061529e-07,24.721051219574214,121079509.73664469,Small,2
11,0.6599999999999999,2,3.6482860792565375e-07,17.818926184432414,48841910.41307711,Small,2
12,0.72,2,5.921551016900354e-07,11.480753907322136,19388085.781167105,Small,2
13,0.78,2,8.377283647919942e-07,6.647349739677159,7934970.354415155,Small,2
14,0.84,2,1.043871822496397e-06,3.645498781519607,3492285.8371648304,Small,2
15,0.8999999999999999,2,1.1512626727773717e-06,2.3755707023275487,2063448.037098768,Small,2
16,0.96,2,1.1194002177142898e-06,2.1572120783934596,1927114.220862208,Small,2
17,1.02,2,9.257202096801433e-07,2.355084575157368,2544056.5632364247,Small,2
18,1.08,2,6.297285056895034e-07,2.9408854211164956,4670084.638929369,Small,2
19,1.14,2,3.68990936333733e-07,3.9163621138791225,10613708.165278558,Small,2
20,1.2,2,2.1555496180442618e-07,5.091570744931241,23620754.086611293,Small,2
21,1.26,2,1.3520855034339754e-07,6.15295801906091,45507166.54704056,Small,2
22,1.3199999999999998,2,7.79887562356025e-08,6.771792808923775,86830373.19464771,Small,2
23,1.38,2,3.269352897854479e-08,6.720114864114244,205548775.9832943,Small,2
24,1.44,2,8.756379790052033e-09,6.012664136902003,686660958.1887807,Small,2
25,1.5,2,4.544615619959469e-09,4.87982550050042,1073759787.091508,Small,2
26,1.56,2,8.269365286035891e-09,3.6801458762155486,445033657.2300231,Small,2
27,1.6199999999999999,2,1.4013561656473819e-08,2.737850864178462,195371521.62267485,Small,2
28,1.68,2,2.0079190133718572e-08,2.224165926637969,110769702.95245987,Small,2
29,1.74,2,2.479416366837075e-08,2.03301192685596,81995583.88208185,Small,2
30,1.7999999999999998,2,2.6775026597533025e-08,1.9810775801541873,73989752.08998367,Small,2
31,1.8599999999999999,2,2.5071259184553868e-08,1.9849616631044833,79172794.97183758,Small,2
32,1.92,2,1.9611606476447097e-08,2.0260084320359693,103306602.36677396,Small,2
33,1.98,2,1.2639345810792728e-08,2.1047101872995126,166520500.254238,Small,2
34,2.04,2,7.358830182735639e-09,2.2140498246581677,300869808.0643976,Small,2
35,2.1,2,4.622154234678501e-09,2.326147306257375,503260425.36725795,Small,2
36,2.16,2,3.0873334786874845e-09,2.4049180073748446,778962824.7082804,Small,2
37,2.2199999999999998,2,1.7806715582976788e-09,2.4214334082313806,1359842805.9053574,Small,2
38,2.28,2,7.401443359012508e-10,2.371349831283221,3203901882.7262955,Small,2
39,2.34,2,2.3974291892171974e-10,2.276169235519052,9494208403.553564,Small,2
40,2.4,2,1.8409011038815996e-10,2.1716053010526912,11796425655.206524,Small,2
41,2.46,2,3.2146670185921055e-10,2.0861826342137166,6489576127.630726,Small,2
42,2.52,2,5.074799746623881e-10,2.029464896207201,3999103408.084912,Small,2
43,2.58,2,6.807836343622571e-10,1.997954614686405,2934786492.8598704,Small,2
44,2.6399999999999997,2,7.959155273117167e-10,1.9837033528417014,2492354131.526816,Small,2
45,2.6999999999999997,2,8.070044200974408e-10,1.979744709865607,2453201817.19273,Small,2
46,2.76,2,7.109983228321501e-10,1.9821706060688964,2787869594.6471877,Small,2
47,2.82,2,5.503161997954165e-10,1.9896013128907701,3615378419.9527783,Small,2
48,2.88,2,3.8172919973438144e-10,2.0012974096917606,5242715021.759727,Small,2
49,2.94,2,2.5153860870487675e-10,2.015388613135938,8012243621.4177265,Small,2
50,3.0,2,1.6928594708089944e-10,2.0285413334621154,11982928107.391592,Small,2
51,3.06,2,1.1516638012951335e-10,2.037547021940584,17692203398.675964,Small,2
52,3.12,2,7.048173841598261e-11,2.0401587309429403,20401587309.4294,Small,2
53,3.1799999999999997,2,3.353944162778029e-11,2.0364016582303934,20364016582.303932,Small,2
54,3.2399999999999998,2,1.2920578866371307e-11,2.0309215468361366,20309215468.361366,Small,2
55,3.3,2,4.949685545530366e-12,2.0254767268488,20254767268.488,Small,2
0,0.0,4,4.9801541014134804e-05,4.995381004855048,100305.75165208735,Small,2
1,0.06,4,4.400791621832786e-05,6.902968680860954,156857.43098161265,Small,2
2,0.12,4,3.7104734060563646e-05,9.724583326707329,262084.70624892565,Small,2
3,0.18,4,2.9655189276784767e-05,13.45298477017839,453646.90289499884,Small,2
4,0.24,4,2.211051895276591e-05,17.975688676103722,812992.6174281432,Small,2
5,0.3,4,1.4787034810563734e-05,23.02030338451364,1556789.6930943942,Small,2
6,0.36,4,1.0361895451403017e-05,27.189449947806303,2623984.2001228463,Small,2
7,0.42,4,6.989857306303662e-06,29.58299259943091,4232274.180011097,Small,2
8,0.48,4,3.983956860818132e-06,29.671251301627063,7447683.882684883,Small,2
9,0.54,4,1.7609380173550871e-06,27.409588183789054,15565333.88094943,Small,2
10,0.6,4,7.486719379092703e-07,23.3110335130005,31136512.98070358,Small,2
11,0.6599999999999999,4,5.835767497501206e-07,18.221790287687554,31224325.327371027,Small,2
12,0.72,4,6.968009579546726e-07,13.08621061696632,18780414.216677334,Small,2
13,0.78,4,8.582508868044538e-07,8.655548858682653,10085103.30925502,Small,2
14,0.84,4,9.943682466138039e-07,5.391658225123425,5422194.688420553,Small,2
15,0.8999999999999999,4,1.050434834315812e-06,3.4606032896608503,3294448.3337844294,Small,2
16,0.96,4,1.0317043885524618e-06,2.747517475873106,2663085.9637303906,Small,2
17,1.02,4,9.427060938084185e-07,2.777171872197387,2945957.2717706203,Small,2
18,1.08,4,7.592113716364102e-07,3.2407719859898605,4268603.062418144,Small,2
19,1.14,4,5.243813801823246e-07,3.9941433454174002,7616867.219863256,Small,2
20,1.2,4,3.436268631024094e-07,4.839838233595485,14084574.73289302,Small,2
21,1.26,4,2.477618383151934e-07,5.553199883794399,22413459.318661597,Small,2
22,1.3199999999999998,4,1.834207462362887e-07,5.946724266711207,32421219.457096957,Small,2
23,1.38,4,1.1309577402107516e-07,5.910643501433029,52262284.356722236,Small,2
24,1.44,4,5.126177039519968e-08,5.450301653099535,106322930.54025929,Small,2
25,1.5,4,2.0149007822717784e-08,4.677557858733511,232148297.32011005,Small,2
26,1.56,4,1.3944755303853197e-08,3.7794652378412694,271031305.71225816,Small,2
27,1.6199999999999999,4,1.6465689611933616e-08,2.964350746492179,180031982.6473436,Small,2
28,1.68,4,2.0188435899201414e-08,2.408525789129071,119302248.13623844,Small,2
29,1.74,4,2.3111663908952125e-08,2.141318781822664,92651000.38916889,Small,2
30,1.7999999999999998,4,2.4180221109829816e-08,2.0468612972620654,84650230.78014655,Small,2
31,1.8599999999999999,4,2.344153090577186e-08,2.0304171530323374,86616235.14240704,Small,2
32,1.92,4,2.074496667547745e-08,2.056282143238458,99121978.6180318,Small,2
33,1.98,4,1.5958589343236566e-08,2.11341479408817,132431178.51039006,Small,2
34,2.04,4,1.080274891958918e-08,2.1911720052667176,202834669.3584031,Small,2
35,2.1,4,7.378138395156872e-09,2.269539227995457,307603233.55891764,Small,2
36,2.16,4,5.592008346496256e-09,2.324463916865003,415676045.67711806,Small,2
37,2.2199999999999998,4,4.072587330380023e-09,2.337958745399746,574072096.1241082,Small,2
38,2.28,4,2.3868173706845837e-09,2.306245269880658,966242871.4515278,Small,2
39,2.34,4,1.0938235693698747e-09,2.240792901732892,2048587143.7417996,Small,2
40,2.4,4,5.253000921582679e-10,2.163087237219276,4117812407.6314816,Small,2
41,2.46,4,4.502390196728384e-10,2.0931279361529445,4648926114.120216,Small,2
42,2.52,4,5.365247877812801e-10,2.041593192229694,3805216904.6511436,Small,2
43,2.58,4,6.41863720548445e-10,2.0097056464216654,3131047264.5259624,Small,2
44,2.6399999999999997,4,7.147841380142567e-10,1.9933159016605668,2788696328.933938,Small,2
45,2.6999999999999997,4,7.30444245146254e-10,1.987239911223899,2720590824.596067,Small,2
46,2.76,4,6.893030534115358e-10,1.987799008297999,2883780941.430445,Small,2
47,2.82,4,5.964470768814449e-10,1.9930194545362738,3341485827.9746823,Small,2
48,2.88,4,4.6288847777264926e-10,2.0016937545044833,4324354246.483596,Small,2
49,2.94,4,3.2692889834298517e-10,2.0122408070120232,6154979927.473271,Small,2
50,3.0,4,2.2813565472517119e-10,2.022195832338837,8864006087.846817,Small,2
51,3.06,4,1.6924771537583297e-10,2.0292838553745836,11990022145.163603,Small,2
52,3.12,4,1.2450334503473352e-10,2.0332280335061377,16330710094.085543,Small,2
53,3.1799999999999997,4,8.331246913915749e-11,2.034171984527421,20341719845.27421,Small,2
54,3.2399999999999998,4,4.8388548529484994e-11,2.03274246917764,20327424691.7764,Small,2
55,3.3,4,2.4185058806769433e-11,2.0302569138404793,20302569138.404793,Small,2
0,0.0,6,4.341678999464306e-05,8.109667645566526,186786.4401437124,Small,2
1,0.06,6,3.873275048083913e-05,10.33799588508976,266905.80340283114,Small,2
2,0.12,6,3.351701859382193e-05,13.004139981516762,387986.179173877,Small,2
3,0.18,6,2.8446881097365182e-05,15.926883231396062,559881.5271481993,Small,2
4,0.24,6,2.3959327727835374e-05,18.88118193673995,788051.4074192592,Small,2
5,0.3,6,2.0166685187821537e-05,21.59312346354301,1070732.4115211004,Small,2
6,0.36,6,1.6792006662952197e-05,23.78952799043789,1416717.3982204376,Small,2
7,0.42,6,1.2980660751272264e-05,25.226199014934874,1943367.8684239858,Small,2
8,0.48,6,9.197927429933634e-06,25.262747338726534,2746569.543102909,Small,2
9,0.54,6,5.516722565240688e-06,23.8777584813337,4328250.732016273,Small,2
10,0.6,6,2.7631559068045653e-06,21.29446950257956,7706575.459654544,Small,2
11,0.6599999999999999,6,1.35189106677504e-06,17.90246553170564,13242535.564949244,Small,2
12,0.72,6,9.11608466670707e-07,14.189191917290835,15565006.72828468,Small,2
13,0.78,6,8.748130049963853e-07,10.631458573502393,12152835.534888191,Small,2
14,0.84,6,9.298823601705952e-07,7.626253237022292,8201309.717955277,Small,2
15,0.8999999999999999,6,9.617539666940183e-07,5.43051066354323,5646465.573945426,Small,2
16,0.96,6,9.468918249479169e-07,4.148322925729648,4380989.270825972,Small,2
17,1.02,6,8.950054489439304e-07,3.6691156795522737,4099545.6328022126,Small,2
18,1.08,6,7.963587092063624e-07,3.726842825825133,4679854.420803964,Small,2
19,1.14,6,6.459752610442107e-07,4.07712544374633,6311581.401980797,Small,2
20,1.2,6,4.899255607062482e-07,4.531199669383468,9248751.30591585,Small,2
21,1.26,6,3.804344335786322e-07,4.928346324831121,12954522.224688366,Small,2
22,1.3199999999999998,6,3.104997792434977e-07,5.14694887517262,16576336.665078012,Small,2
23,1.38,6,2.396542985139858e-07,5.119171597523063,21360650.0249121,Small,2
24,1.44,6,1.5524195665636994e-07,4.840134810855895,31178006.9969718,Small,2
25,1.5,6,8.066045001265676e-08,4.357718415381804,54025466.19437427,Small,2
26,1.56,6,3.7462273288017076e-08,3.760578103374548,100383072.71057762,Small,2
27,1.6199999999999999,6,2.2356189595723403e-08,3.1576500646967043,141242766.40151337,Small,2
28,1.68,6,2.0322523745188286e-08,2.6599880088132624,130888665.3136799,Small,2
29,1.74,6,2.1338469606735672e-08,2.33881901294051,109605752.2420559,Small,2
30,1.7999999999999998,6,2.190657394091608e-08,2.1788138189091373,99459359.76961008,Small,2
31,1.8599999999999999,6,2.1422713068703435e-08,2.11780459384422,98857907.82205513,Small,2
32,1.92,6,1.9910682188548078e-08,2.11049667281884,105998210.04790701,Small,2
33,1.98,6,1.724839534283366e-08,2.133801210176767,123710128.84182967,Small,2
34,2.04,6,1.3754177291416414e-08,2.17348560975971,158023672.6420649,Small,2
35,2.1,6,1.0564958485954522e-08,2.215604680012251,209712577.9488641,Small,2
36,2.16,6,8.449495113643905e-09,2.2461153390700703,265828349.37002727,Small,2
37,2.2199999999999998,6,6.911742577281574e-09,2.254367731799001,326164886.2920552,Small,2
38,2.28,6,5.154675774424899e-09,2.236800184126671,433936154.6704125,Small,2
39,2.34,6,3.2144199208872246e-09,2.197676283745756,683692964.1535966,Small,2
40,2.4,6,1.69222770735412e-09,2.147203292890998,1268861917.0810378,Small,2
41,2.46,6,8.953253749885751e-10,2.096977301926829,2342139919.75106,Small,2
42,2.52,6,6.413373652682899e-10,2.055397678605396,3204861886.9190073,Small,2
43,2.58,6,6.211260130683868e-10,2.0259015374550975,3261659461.7363787,Small,2
44,2.6399999999999997,6,6.468765060031101e-10,2.0079320404776553,3104042304.5878887,Small,2
45,2.6999999999999997,6,6.549913258333055e-10,1.99899859916107,3051946675.1988907,Small,2
46,2.76,6,6.32631520790081e-10,1.9965178935491572,3155893799.0565906,Small,2
47,2.82,6,5.814877614562019e-10,1.998467008709556,3436816973.9374332,Small,2
48,2.88,6,5.014050756135757e-10,2.0033122928029465,3995396916.0592723,Small,2
49,2.94,6,4.0135176853623043e-10,2.009665969973748,5007243339.93394,Small,2
50,3.0,6,3.078156436166599e-10,2.016194912047223,6550007947.478146,Small,2
51,3.06,6,2.3450835887328357e-10,2.022126596456096,8622833770.922216,Small,2
52,3.12,6,1.8242589391898115e-10,2.0268185429250947,11110366513.129128,Small,2
53,3.1799999999999997,6,1.4310555023625999e-10,2.0298389342774494,14184208305.871355,Small,2
54,3.2399999999999998,6,1.0755580317957343e-10,2.031163381138613,18884740024.184612,Small,2
55,3.3,6,7.380102265882688e-11,2.0313034817389526,20313034817.389526,Small,2
0,0.0,8,3.819808765766546e-05,11.548320898552806,302327.2003051527,Small,2
1,0.06,8,3.461250730189077e-05,13.446532847872628,388487.6854078146,Small,2
2,0.12,8,3.091396962595069e-05,15.42307903909748,498903.22160860884,Small,2
3,0.18,8,2.7576237033103118e-05,17.34705091448616,629057.9419397353,Small,2
4,0.24,8,2.4751582789368302e-05,19.09020634410571,771272.1447577745,Small,2
5,0.3,8,2.236897498284939e-05,20.511088553785026,916943.6046806423,Small,2
6,0.36,8,2.0215437764125607e-05,21.47197177598607,1062157.1507143078,Small,2
7,0.42,8,1.7982604446818645e-05,21.854534457865462,1215315.3077741088,Small,2
8,0.48,8,1.5255023740160122e-05,21.60427912372777,1416207.5059150977,Small,2
9,0.54,8,1.1307485742765147e-05,20.731390757705316,1833421.7906018456,Small,2
