task,label,seed,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec,feature_kind
networked_lq_12d_quadratic,Large,20261302,Gen2,2,0,0.6262018219245036,0.48696275031272473,0.23944107030776382,0.01776141699974687,
networked_lq_12d_quadratic,Large,20261302,Gen2,2,1,0.30485828487508154,0.4918424461573361,0.2406992044323357,0.017893666999952984,
networked_lq_12d_quadratic,Large,20261302,Gen2,2,2,0.2159791893013544,0.48849728799722547,0.23929572118328682,0.019300040999951307,
networked_lq_12d_quadratic,Large,20261302,Gen2,2,4,0.15396646479874443,0.4727632579510396,0.2335256133647868,0.02742149999994581,
networked_lq_12d_quadratic,Large,20261302,Gen2,2,6,0.12776165985357543,0.45668939672617664,0.22751634522312641,0.028503916999852663,
networked_lq_12d_quadratic,Large,20261302,Gen2,2,8,0.11292262047885844,0.43917506318432764,0.22113433741614194,0.038311499999963416,
networked_lq_12d_quadratic,Large,20261302,MBLinear,-1,0,5.51198506395166,5.526275451117423,3.355795264707761,0.005630541999835259,linear
networked_lq_12d_quadratic,Large,20261302,MBLinear,-1,1,5.4994860918741475,5.526427170353881,3.350920864389483,0.0125183330001164,linear
networked_lq_12d_quadratic,Large,20261302,MBLinear,-1,2,5.496245604225528,5.520963844618933,3.3503492274107662,0.01750099999981103,linear
networked_lq_12d_quadratic,Large,20261302,MBLinear,-1,4,5.491503405886358,5.502689700272906,3.346764517099333,0.03303925000000163,linear
networked_lq_12d_quadratic,Large,20261302,MBLinear,-1,6,5.490506405655867,5.48153206825491,3.341385038788695,0.06290933299987955,linear
networked_lq_12d_quadratic,Large,20261302,MBLinear,-1,8,5.49095759740829,5.466594442520796,3.3383010949341303,0.0774524579996978,linear
networked_lq_12d_quadratic,Large,20261303,BE,-1,0,0.021042184360056473,0.46622370336155317,0.36581176525579134,0.008314791999964655,
networked_lq_12d_quadratic,Large,20261303,BE,-1,1,0.01391338740815467,0.46810859770780877,0.3652300451293497,0.011062292000133311,
networked_lq_12d_quadratic,Large,20261303,BE,-1,2,0.011471165780505938,0.46699825930473204,0.3624376918313305,0.011145958999804861,
networked_lq_12d_quadratic,Large,20261303,BE,-1,4,0.009446889766613115,0.46317630982525565,0.3563159153715804,0.008310749999964173,
networked_lq_12d_quadratic,Large,20261303,BE,-1,6,0.008559202961595187,0.4580224928090626,0.3491724984267301,0.018830207999599224,
networked_lq_12d_quadratic,Large,20261303,BE,-1,8,0.007977198171682125,0.45307451861128917,0.3414267712388722,0.01014554199991835,
networked_lq_12d_quadratic,Large,20261303,Gen2,2,0,0.5888658218715542,0.2858674008021607,0.20672224879678663,0.020369167000353627,
networked_lq_12d_quadratic,Large,20261303,Gen2,2,1,0.2942697867723307,0.2954954892394101,0.21199881225029382,0.01709679200030223,
networked_lq_12d_quadratic,Large,20261303,Gen2,2,2,0.21390694433751792,0.29430898486591617,0.21045223373558677,0.016862542000126268,
networked_lq_12d_quadratic,Large,20261303,Gen2,2,4,0.15486422368041172,0.29137112986402347,0.20671789280363764,0.024773916999947687,
networked_lq_12d_quadratic,Large,20261303,Gen2,2,6,0.1329358490118375,0.2881862115418367,0.20305794588959294,0.024932833000093524,
networked_lq_12d_quadratic,Large,20261303,Gen2,2,8,0.11962036068818654,0.2885900186127357,0.20052565724234384,0.03629670800000895,
networked_lq_12d_quadratic,Large,20261303,MBLinear,-1,0,5.687649736709283,5.0184698251359245,4.74173011952874,0.010019584000019677,linear
networked_lq_12d_quadratic,Large,20261303,MBLinear,-1,1,5.6642055904783355,5.019250257242532,4.736225107385127,0.01746954200007167,linear
networked_lq_12d_quadratic,Large,20261303,MBLinear,-1,2,5.659151948980551,5.021084385397222,4.738064646156528,0.0257313330002944,linear
networked_lq_12d_quadratic,Large,20261303,MBLinear,-1,4,5.653161011812286,5.0147661357408735,4.735957247418714,0.04635670800007574,linear
networked_lq_12d_quadratic,Large,20261303,MBLinear,-1,6,5.650015712719781,5.0091673028731485,4.735739454564675,0.06952383400039253,linear
networked_lq_12d_quadratic,Large,20261303,MBLinear,-1,8,5.649057111000879,5.0073632565493424,4.736126545760769,0.07996820799962734,linear
networked_lq_12d_quadratic,Large,20261304,BE,-1,0,0.02421090274442197,0.7791604709814159,0.47872896822999234,0.008329917000082787,
networked_lq_12d_quadratic,Large,20261304,BE,-1,1,0.01612838588492753,0.7762978041527727,0.4766354274336011,0.009174707999591192,
networked_lq_12d_quadratic,Large,20261304,BE,-1,2,0.01382461023270348,0.7668272892089856,0.4717089270952285,0.004294749999644409,
networked_lq_12d_quadratic,Large,20261304,BE,-1,4,0.01159450591812902,0.742081967653597,0.4587955132277144,0.005889416999707464,
networked_lq_12d_quadratic,Large,20261304,BE,-1,6,0.010274788912835465,0.7168133342359624,0.44412824205273427,0.005223707999903127,
networked_lq_12d_quadratic,Large,20261304,BE,-1,8,0.009334864657121243,0.6928568057381324,0.4295077280071641,0.005801917000098911,
networked_lq_12d_quadratic,Large,20261304,Gen2,2,0,0.6812651171376721,0.5000561888865552,0.28455566794154014,0.025793084000270028,
networked_lq_12d_quadratic,Large,20261304,Gen2,2,1,0.33523544828511975,0.49656487200032295,0.2819065637023081,0.02293812500010972,
networked_lq_12d_quadratic,Large,20261304,Gen2,2,2,0.2572147721499947,0.490461847738666,0.2781149258691799,0.027969333000328334,
networked_lq_12d_quadratic,Large,20261304,Gen2,2,4,0.1958833431238876,0.4723962913676633,0.26741514671088423,0.029150207999919076,
networked_lq_12d_quadratic,Large,20261304,Gen2,2,6,0.1653106572850814,0.45331414168913825,0.2559337271227127,0.035028541999963636,
networked_lq_12d_quadratic,Large,20261304,Gen2,2,8,0.1453245942969674,0.4383397809579228,0.2469735260563602,0.028936165999766672,
networked_lq_12d_quadratic,Large,20261304,MBLinear,-1,0,5.7527620711208085,4.725316069510907,2.7759666142274835,0.009572875000230852,linear
networked_lq_12d_quadratic,Large,20261304,MBLinear,-1,1,5.733420838825384,4.731708976697834,2.775513139129031,0.019867375000103493,linear
networked_lq_12d_quadratic,Large,20261304,MBLinear,-1,2,5.724791992839847,4.728381574264655,2.772186619653113,0.027845291000176076,linear
networked_lq_12d_quadratic,Large,20261304,MBLinear,-1,4,5.711652131707264,4.741881458532928,2.777531276043992,0.052617875000123604,linear
networked_lq_12d_quadratic,Large,20261304,MBLinear,-1,6,5.700110063423369,4.749034378187933,2.7808017185224503,0.07084516700024324,linear
networked_lq_12d_quadratic,Large,20261304,MBLinear,-1,8,5.692546884251395,4.760546186249172,2.7863539111192805,0.08769708299996637,linear
networked_lq_12d_quadratic,Large,20261305,BE,-1,0,0.023657315578784876,0.37523797188079905,0.4196446899182538,0.005628625000099419,
networked_lq_12d_quadratic,Large,20261305,BE,-1,1,0.01641827108277503,0.3802512577118137,0.41996972904619784,0.01194579100001647,
networked_lq_12d_quadratic,Large,20261305,BE,-1,2,0.014340881857692134,0.3840921216631558,0.417706735599494,0.01282358300022679,
networked_lq_12d_quadratic,Large,20261305,BE,-1,4,0.012461054998569449,0.39368436986607824,0.41234310298604415,0.011333250000006956,
networked_lq_12d_quadratic,Large,20261305,BE,-1,6,0.011473137803012075,0.40207292232671465,0.4051104599976335,0.013488957999925333,
networked_lq_12d_quadratic,Large,20261305,BE,-1,8,0.010813467095452464,0.4096627746495075,0.39698541857705855,0.015354084000136936,
networked_lq_12d_quadratic,Large,20261305,Gen2,2,0,0.6432405017325722,0.22170091251096544,0.2182987054384219,0.02082787500012273,
networked_lq_12d_quadratic,Large,20261305,Gen2,2,1,0.31392117673961367,0.22681110581665986,0.22087153003238505,0.029060458000003564,
networked_lq_12d_quadratic,Large,20261305,Gen2,2,2,0.2349505833345807,0.23051401215229572,0.22020558888738695,0.025513332999707927,
networked_lq_12d_quadratic,Large,20261305,Gen2,2,4,0.17635261056640206,0.23726357383375773,0.21919614310757024,0.027632292000362213,
networked_lq_12d_quadratic,Large,20261305,Gen2,2,6,0.14819292147561158,0.24287359645347326,0.2172762139914102,0.033766792000278656,
networked_lq_12d_quadratic,Large,20261305,Gen2,2,8,0.13149728269778987,0.24893821328094948,0.21513504703970424,0.04354333399987809,
networked_lq_12d_quadratic,Large,20261305,MBLinear,-1,0,5.879415976965867,5.686251982624643,3.4380756095073184,0.01035979199969006,linear
networked_lq_12d_quadratic,Large,20261305,MBLinear,-1,1,5.868368734687555,5.678516032633908,3.4342055384108816,0.01811912499988466,linear
networked_lq_12d_quadratic,Large,20261305,MBLinear,-1,2,5.8629564787057795,5.6785043545516825,3.4330797495651795,0.02853187499977139,linear
networked_lq_12d_quadratic,Large,20261305,MBLinear,-1,4,5.857783184588945,5.667629171926442,3.4326024805934505,0.04049512500023411,linear
networked_lq_12d_quadratic,Large,20261305,MBLinear,-1,6,5.855914277063852,5.660956061988211,3.42915319621898,0.06435441699977673,linear
networked_lq_12d_quadratic,Large,20261305,MBLinear,-1,8,5.855787493563914,5.652626145596193,3.426555016055123,0.0780134999999973,linear
networked_lq_12d_quadratic,Large,20261306,BE,-1,0,0.023007576269025692,0.6533072369151588,0.4113468426266568,0.011770457999773498,
networked_lq_12d_quadratic,Large,20261306,BE,-1,1,0.016229365015060646,0.6472496881788881,0.41116594508121557,0.008918667000216374,
networked_lq_12d_quadratic,Large,20261306,BE,-1,2,0.01398924750148684,0.6344926332300294,0.40661714294579643,0.013801584000248113,
networked_lq_12d_quadratic,Large,20261306,BE,-1,4,0.01197080095312896,0.6037080408975104,0.39454358441838355,0.018371874999957072,
networked_lq_12d_quadratic,Large,20261306,BE,-1,6,0.010990561859543052,0.5738115091444975,0.38186853070500865,0.017499417000180983,
networked_lq_12d_quadratic,Large,20261306,BE,-1,8,0.01033419342075913,0.5466898723108314,0.3695686700735867,0.018197083999893948,
networked_lq_12d_quadratic,Large,20261306,Gen2,2,0,0.625227556151675,0.5107182002774007,0.26969236067412183,0.01870112500000687,
networked_lq_12d_quadratic,Large,20261306,Gen2,2,1,0.3201639772905225,0.5083455870002693,0.2722007183295953,0.02000141700000313,
networked_lq_12d_quadratic,Large,20261306,Gen2,2,2,0.2401085006672559,0.49771901216097,0.26944537214758474,0.022907624999788823,
networked_lq_12d_quadratic,Large,20261306,Gen2,2,4,0.1773722363456793,0.46770192108299646,0.2598502563693274,0.030197000000043772,
networked_lq_12d_quadratic,Large,20261306,Gen2,2,6,0.15124009833629512,0.43750193907742563,0.24962688095216115,0.041461540999989666,
networked_lq_12d_quadratic,Large,20261306,Gen2,2,8,0.1354442081349849,0.41025180909963754,0.2399950391039912,0.03895745799991346,
networked_lq_12d_quadratic,Large,20261306,MBLinear,-1,0,4.981624797834285,4.97363887390987,3.0913248779640985,0.0056721249998190615,linear
networked_lq_12d_quadratic,Large,20261306,MBLinear,-1,1,4.9652865392863825,4.96380869626106,3.0870448839316436,0.012617458000022452,linear
networked_lq_12d_quadratic,Large,20261306,MBLinear,-1,2,4.960140370399706,4.960141959176565,3.0884772687890343,0.02475229199990281,linear
networked_lq_12d_quadratic,Large,20261306,MBLinear,-1,4,4.952921425852462,4.950824799254185,3.085677914026611,0.03784370899984424,linear
networked_lq_12d_quadratic,Large,20261306,MBLinear,-1,6,4.946552478736122,4.939122913679625,3.0832418854402324,0.06549491699979626,linear
networked_lq_12d_quadratic,Large,20261306,MBLinear,-1,8,4.943136071016899,4.928407915815481,3.0787723922704715,0.08718154200005301,linear
networked_lq_12d_quadratic,Large,20261307,BE,-1,0,0.020519170232494586,0.7938088217017539,0.46597409438052645,0.007181041999956506,
networked_lq_12d_quadratic,Large,20261307,BE,-1,1,0.013785236877733467,0.7942214117249173,0.46425556616118885,0.008137875000102213,
networked_lq_12d_quadratic,Large,20261307,BE,-1,2,0.011820981280473862,0.7878340094813241,0.4594152809512513,0.013853083999947557,
networked_lq_12d_quadratic,Large,20261307,BE,-1,4,0.010070001735809339,0.7593786218622222,0.44568564501539515,0.017965749999802938,
networked_lq_12d_quadratic,Large,20261307,BE,-1,6,0.00906420183803767,0.7263639430715922,0.43006286732704274,0.009690541000054509,
networked_lq_12d_quadratic,Large,20261307,BE,-1,8,0.008361139319150819,0.693402987368957,0.4142848162367255,0.015429374999712309,
networked_lq_12d_quadratic,Large,20261307,Gen2,2,0,0.5729658055783657,0.6109790180304645,0.3153625388027949,0.011376458999620809,
networked_lq_12d_quadratic,Large,20261307,Gen2,2,1,0.2791704625856226,0.6176115755930665,0.3153833952045301,0.02428699999973105,
networked_lq_12d_quadratic,Large,20261307,Gen2,2,2,0.20725791569870275,0.6126507453340692,0.31013437465480115,0.021410833000118146,
networked_lq_12d_quadratic,Large,20261307,Gen2,2,4,0.15581264508037942,0.5883163123862868,0.2959429770265069,0.01956179200033148,
networked_lq_12d_quadratic,Large,20261307,Gen2,2,6,0.1303025853578747,0.5608361294502242,0.2809958796246651,0.020938125000157015,
networked_lq_12d_quadratic,Large,20261307,Gen2,2,8,0.11402966862210587,0.5359032806266292,0.2677676442180597,0.03360204199998407,
networked_lq_12d_quadratic,Large,20261307,MBLinear,-1,0,4.488595836804563,4.467237669926009,2.705202221790965,0.008595958000114479,linear
networked_lq_12d_quadratic,Large,20261307,MBLinear,-1,1,4.478901831576656,4.461490965958864,2.706037152697454,0.018561416000011377,linear
networked_lq_12d_quadratic,Large,20261307,MBLinear,-1,2,4.475438086966217,4.467454020706844,2.707849924772676,0.03029754099998172,linear
networked_lq_12d_quadratic,Large,20261307,MBLinear,-1,4,4.473507339934469,4.466997998961195,2.708645195626499,0.04687062499988315,linear
networked_lq_12d_quadratic,Large,20261307,MBLinear,-1,6,4.476309388833925,4.463803128151087,2.7077195560240086,0.08455620799986718,linear
networked_lq_12d_quadratic,Large,20261307,MBLinear,-1,8,4.481725714824667,4.461409201839648,2.7078217453265965,0.08305283400022745,linear
networked_lq_12d_quadratic,Large,20261308,BE,-1,0,0.020125904180820397,0.6064485844793944,0.4619899010196414,0.012307749999763473,
networked_lq_12d_quadratic,Large,20261308,BE,-1,1,0.012847593457824968,0.6059848666061789,0.45896148893654326,0.006255375000364438,
networked_lq_12d_quadratic,Large,20261308,BE,-1,2,0.010696676661326428,0.6073547621247706,0.4563668900750225,0.006208166000305937,
networked_lq_12d_quadratic,Large,20261308,BE,-1,4,0.00892769660057334,0.5990411828968782,0.44767635621626206,0.0076244580000093265,
networked_lq_12d_quadratic,Large,20261308,BE,-1,6,0.007986960224708566,0.5883199216318081,0.43672483352248276,0.01583962499989866,
networked_lq_12d_quadratic,Large,20261308,BE,-1,8,0.00730812126404604,0.5755403224138044,0.42483294064159066,0.016473749999931897,
networked_lq_12d_quadratic,Large,20261308,Gen2,2,0,0.5860867083075232,0.33239713174927754,0.2371942059303203,0.01711370800012446,
networked_lq_12d_quadratic,Large,20261308,Gen2,2,1,0.2793633931070525,0.33661221550908654,0.23724815415293377,0.025475791999724606,
networked_lq_12d_quadratic,Large,20261308,Gen2,2,2,0.2048393633717012,0.33640331870611107,0.23718771996013102,0.018128499999875203,
networked_lq_12d_quadratic,Large,20261308,Gen2,2,4,0.15394585864185117,0.3295634684207214,0.23395259531634377,0.021935959000074945,
networked_lq_12d_quadratic,Large,20261308,Gen2,2,6,0.13090550588262573,0.32286983258502944,0.2293663946116973,0.022649791999810986,
networked_lq_12d_quadratic,Large,20261308,Gen2,2,8,0.11500459250158294,0.3157432488696183,0.22510584767544123,0.024354082999707316,
networked_lq_12d_quadratic,Large,20261308,MBLinear,-1,0,4.69879571264937,5.1448774895127025,3.2164476753225637,0.012698458999693685,linear
networked_lq_12d_quadratic,Large,20261308,MBLinear,-1,1,4.679146179456379,5.141832172901109,3.2130889959039073,0.01892179100013891,linear
networked_lq_12d_quadratic,Large,20261308,MBLinear,-1,2,4.672668124331506,5.137108182614948,3.2115487786034067,0.026079166999807057,linear
networked_lq_12d_quadratic,Large,20261308,MBLinear,-1,4,4.664175578926796,5.126738787521979,3.2085593364794396,0.04551141699994332,linear
networked_lq_12d_quadratic,Large,20261308,MBLinear,-1,6,4.657715405809534,5.105833649841172,3.2048493222968317,0.07976145800012091,linear
networked_lq_12d_quadratic,Large,20261308,MBLinear,-1,8,4.654907015904909,5.090150678427024,3.199296330480015,0.09413208400019357,linear
networked_lq_12d_quadratic,Large,20261309,BE,-1,0,0.022860657412294618,0.5535675099215643,0.42253326677656666,0.011914749999959895,
networked_lq_12d_quadratic,Large,20261309,BE,-1,1,0.015169192750097931,0.5538720207302184,0.42315270958034196,0.009121542000229965,
networked_lq_12d_quadratic,Large,20261309,BE,-1,2,0.012941544132641444,0.5517349445223326,0.42308894793231566,0.01143312500016691,
networked_lq_12d_quadratic,Large,20261309,BE,-1,4,0.011105590867684381,0.5463189693748738,0.42047433272455476,0.01298399999996036,
networked_lq_12d_quadratic,Large,20261309,BE,-1,6,0.010140794689645585,0.538346317376594,0.4151853116139002,0.011408666000079393,
networked_lq_12d_quadratic,Large,20261309,BE,-1,8,0.00948512529347887,0.5295385868265164,0.40866649211481726,0.022676334000152565,
networked_lq_12d_quadratic,Large,20261309,Gen2,2,0,0.6380342489839305,0.26685406439808773,0.19637916078586545,0.018920707999768638,
networked_lq_12d_quadratic,Large,20261309,Gen2,2,1,0.30691370055763134,0.2697219591443232,0.19834824643126675,0.023570457999994687,
networked_lq_12d_quadratic,Large,20261309,Gen2,2,2,0.22559993140462994,0.26900028825210626,0.19962773067127876,0.024690875000032975,
networked_lq_12d_quadratic,Large,20261309,Gen2,2,4,0.1699875907670994,0.2657774405533286,0.2003335203071143,0.02504766699985339,
networked_lq_12d_quadratic,Large,20261309,Gen2,2,6,0.14579650068950378,0.26068871889848183,0.19921655540294217,0.029186165999817604,
networked_lq_12d_quadratic,Large,20261309,Gen2,2,8,0.1310263767813145,0.2566594156172534,0.1981413167882603,0.03743295799995394,
networked_lq_12d_quadratic,Large,20261309,MBLinear,-1,0,5.318826536503825,5.86795860111529,3.133443759771371,0.011838207999971928,linear
networked_lq_12d_quadratic,Large,20261309,MBLinear,-1,1,5.301262735842187,5.864100296820035,3.135010480623938,0.024262166999960755,linear
networked_lq_12d_quadratic,Large,20261309,MBLinear,-1,2,5.293457735182378,5.859003507145186,3.1310997730483403,0.031486750000112806,linear
networked_lq_12d_quadratic,Large,20261309,MBLinear,-1,4,5.28742561260492,5.857232119515091,3.12824352046503,0.05071566600008737,linear
networked_lq_12d_quadratic,Large,20261309,MBLinear,-1,6,5.285467538074431,5.857633942503636,3.1251265072902132,0.07720441599985861,linear
networked_lq_12d_quadratic,Large,20261309,MBLinear,-1,8,5.285940662426208,5.854578240869126,3.1205728641991914,0.08683708299986392,linear
networked_lq_12d_quadratic,Large,20261310,BE,-1,0,0.022878723202357582,0.8483985020365331,0.49906186243565726,0.013780708000012964,
networked_lq_12d_quadratic,Large,20261310,BE,-1,1,0.015484932283374811,0.8364534346779341,0.49487303459868814,0.014439915999901132,
networked_lq_12d_quadratic,Large,20261310,BE,-1,2,0.013283995555322387,0.816700721741169,0.48679483554419317,0.009599459000128263,
networked_lq_12d_quadratic,Large,20261310,BE,-1,4,0.011560921059122792,0.7644007821661465,0.4634622484396129,0.013058832999831793,
networked_lq_12d_quadratic,Large,20261310,BE,-1,6,0.010742607571849553,0.7120988451656175,0.43822664117529403,0.017089917000248533,
networked_lq_12d_quadratic,Large,20261310,BE,-1,8,0.010264602969342248,0.6668330989844741,0.41423384747474407,0.01824858400004814,
networked_lq_12d_quadratic,Large,20261310,Gen2,2,0,0.6249267857450457,0.6393470284327586,0.31022213348890476,0.013256875000024593,
networked_lq_12d_quadratic,Large,20261310,Gen2,2,1,0.3106075878366893,0.6334181857938691,0.3092517255559333,0.02344879199972638,
networked_lq_12d_quadratic,Large,20261310,Gen2,2,2,0.22788391650999165,0.6164053896909099,0.30338235732417435,0.02807383299978028,
networked_lq_12d_quadratic,Large,20261310,Gen2,2,4,0.17089348110406444,0.5762195976087227,0.2872988787035182,0.024024499999995896,
networked_lq_12d_quadratic,Large,20261310,Gen2,2,6,0.14520025001984094,0.5375600382568678,0.2713265041960839,0.03484600000001592,
networked_lq_12d_quadratic,Large,20261310,Gen2,2,8,0.13020832974164737,0.5074340700598667,0.2584580968055976,0.04020904199978759,
networked_lq_12d_quadratic,Large,20261310,MBLinear,-1,0,5.405199713091101,5.456335728888837,3.3981441676564175,0.013049874999978783,linear
networked_lq_12d_quadratic,Large,20261310,MBLinear,-1,1,5.389763989407389,5.458096457676688,3.4003182169556574,0.017888207999931183,linear
networked_lq_12d_quadratic,Large,20261310,MBLinear,-1,2,5.388398847962217,5.454829735569529,3.4000822265814534,0.02525183299985656,linear
networked_lq_12d_quadratic,Large,20261310,MBLinear,-1,4,5.3911648078200995,5.446649430239711,3.3980231887782475,0.04464641699996719,linear
networked_lq_12d_quadratic,Large,20261310,MBLinear,-1,6,5.394671212564681,5.438240681042558,3.391899345851143,0.06767012500040437,linear
networked_lq_12d_quadratic,Large,20261310,MBLinear,-1,8,5.400086465143417,5.429801576915402,3.3853102908633885,0.09201683399987814,linear
networked_lq_12d_quadratic,Large,20261311,BE,-1,0,0.02447535503596365,0.5181877144485486,0.3459436243656036,0.0035397500000726723,
networked_lq_12d_quadratic,Large,20261311,BE,-1,1,0.015914461180196033,0.5147987462551035,0.3449392563196685,0.010810708000008162,
networked_lq_12d_quadratic,Large,20261311,BE,-1,2,0.013279690403224936,0.5103606140638289,0.3432535208605841,0.005577749999702064,
networked_lq_12d_quadratic,Large,20261311,BE,-1,4,0.011198116179123327,0.5003236363710231,0.33918214557031384,0.01185120799982542,
networked_lq_12d_quadratic,Large,20261311,BE,-1,6,0.01016172157711525,0.48995802738504063,0.3343864514115632,0.005951000000095519,
networked_lq_12d_quadratic,Large,20261311,BE,-1,8,0.009431233149285326,0.48081736289009125,0.32973285357900795,0.01719725000020844,
networked_lq_12d_quadratic,Large,20261311,Gen2,2,0,0.6982079866405649,0.31050123682505104,0.21094046295958588,0.022810208999999304,
networked_lq_12d_quadratic,Large,20261311,Gen2,2,1,0.3304579552962337,0.31382457582620044,0.21170489880454996,0.01773849999972299,
networked_lq_12d_quadratic,Large,20261311,Gen2,2,2,0.23771049230446442,0.31160799781179377,0.2108507724112191,0.010721541999828332,
networked_lq_12d_quadratic,Large,20261311,Gen2,2,4,0.17261404273490427,0.30448553922870036,0.20895563099589146,0.017825625000114087,
networked_lq_12d_quadratic,Large,20261311,Gen2,2,6,0.1447718406424482,0.298833892869425,0.20811176455467906,0.03487150000000838,
networked_lq_12d_quadratic,Large,20261311,Gen2,2,8,0.12658438839273572,0.29695943004898556,0.20847687765484965,0.02844437499970809,
networked_lq_12d_quadratic,Large,20261311,MBLinear,-1,0,5.71816922556473,5.28788122426331,3.2446668834055763,0.013615209000363393,linear
networked_lq_12d_quadratic,Large,20261311,MBLinear,-1,1,5.704525771086765,5.285146616590669,3.243387564349502,0.025478708999798982,linear
networked_lq_12d_quadratic,Large,20261311,MBLinear,-1,2,5.702789999568086,5.280622728230674,3.2413557247616556,0.028959917000065616,linear
networked_lq_12d_quadratic,Large,20261311,MBLinear,-1,4,5.703644899849237,5.28177300912933,3.2385815562301423,0.05068804199981969,linear
networked_lq_12d_quadratic,Large,20261311,MBLinear,-1,6,5.708277144816697,5.275449434305602,3.2341552422399085,0.07898566599988044,linear
networked_lq_12d_quadratic,Large,20261311,MBLinear,-1,8,5.714582856482802,5.2729987469108375,3.228353470220368,0.09202770799993232,linear
networked_lq_12d_quadratic,Large,20261312,BE,-1,0,0.02447772387965712,0.8337980364401985,0.44328802969066483,0.0049098749996119295,
networked_lq_12d_quadratic,Large,20261312,BE,-1,1,0.016477504230794526,0.8316340434563103,0.4413739332824747,0.008266833000106999,
networked_lq_12d_quadratic,Large,20261312,BE,-1,2,0.014068969071229656,0.8185069772064159,0.43659565943394235,0.007640832999641134,
networked_lq_12d_quadratic,Large,20261312,BE,-1,4,0.012033241187530902,0.7837372856270524,0.4244583578917766,0.011287625000022672,
networked_lq_12d_quadratic,Large,20261312,BE,-1,6,0.011008093471402717,0.7470606147050913,0.41148480944213317,0.012374916999760899,
networked_lq_12d_quadratic,Large,20261312,BE,-1,8,0.010403781336312501,0.7128607871754619,0.3989221696526322,0.01478629200028081,
networked_lq_12d_quadratic,Large,20261312,Gen2,2,0,0.6749953930290079,0.5815278998735328,0.2920116646238476,0.01325241599988658,
networked_lq_12d_quadratic,Large,20261312,Gen2,2,1,0.32926977886723985,0.5890104454413426,0.2950390582999081,0.015152582999689912,
networked_lq_12d_quadratic,Large,20261312,Gen2,2,2,0.2405512580515251,0.5850265338663141,0.2937697806543302,0.020769917000052374,
networked_lq_12d_quadratic,Large,20261312,Gen2,2,4,0.17506971816396436,0.5710061486901513,0.2895298308543863,0.023983749999842985,
networked_lq_12d_quadratic,Large,20261312,Gen2,2,6,0.1441099937896438,0.5521408351417345,0.28360004751981666,0.030860958000175742,
networked_lq_12d_quadratic,Large,20261312,Gen2,2,8,0.1264784521215993,0.533177220074194,0.2775331019875211,0.047531041000183905,
networked_lq_12d_quadratic,Large,20261312,MBLinear,-1,0,5.790233712397857,5.683224052935004,2.987900975991362,0.0163915419998375,linear
networked_lq_12d_quadratic,Large,20261312,MBLinear,-1,1,5.770680403649923,5.6793768593757274,2.9851321127953994,0.023744459000226925,linear
networked_lq_12d_quadratic,Large,20261312,MBLinear,-1,2,5.766803732806015,5.6803887197115115,2.9867471974190303,0.03124616699960825,linear
networked_lq_12d_quadratic,Large,20261312,MBLinear,-1,4,5.770238634764691,5.682375043369249,2.9873681107119725,0.05017099999986385,linear
networked_lq_12d_quadratic,Large,20261312,MBLinear,-1,6,5.776703006364001,5.684198489957468,2.9894324918374773,0.08107920800011925,linear
networked_lq_12d_quadratic,Large,20261312,MBLinear,-1,8,5.785277025048912,5.69114664593617,2.9931061027688317,0.09446908400013854,linear
networked_lq_12d_quadratic,Large,20261313,BE,-1,0,0.027200346397814355,0.5003586236500384,0.3686460447547062,0.011993832999905862,
networked_lq_12d_quadratic,Large,20261313,BE,-1,1,0.01896187264211738,0.49761494470190376,0.36818504271753616,0.006615792000047804,
networked_lq_12d_quadratic,Large,20261313,BE,-1,2,0.016474751956270288,0.49360021514297797,0.3653222149565884,0.007295583000086481,
networked_lq_12d_quadratic,Large,20261313,BE,-1,4,0.014536025386568063,0.48306810860814947,0.35596993044596603,0.011837125000056403,
networked_lq_12d_quadratic,Large,20261313,BE,-1,6,0.013554849717897622,0.47006954864589984,0.34564572857827286,0.019119708000289393,
networked_lq_12d_quadratic,Large,20261313,BE,-1,8,0.012876370497078465,0.4586124785318769,0.33521096978938564,0.01311241700022947,
networked_lq_12d_quadratic,Large,20261313,Gen2,2,0,0.7418571020525323,0.3441537960923072,0.2065783544519007,0.008065083000019513,
networked_lq_12d_quadratic,Large,20261313,Gen2,2,1,0.377250232410666,0.34743855799534146,0.20980906079166253,0.008465791000162426,
networked_lq_12d_quadratic,Large,20261313,Gen2,2,2,0.2813787056453657,0.3463117920422739,0.20909298767996454,0.020503457999893726,
networked_lq_12d_quadratic,Large,20261313,Gen2,2,4,0.2145014125617642,0.34534646515969714,0.20391455213318732,0.02772141700006614,
networked_lq_12d_quadratic,Large,20261313,Gen2,2,6,0.18464846715751485,0.3418000911770526,0.19829157942087056,0.03018608399997902,
networked_lq_12d_quadratic,Large,20261313,Gen2,2,8,0.16608841937758123,0.3383416967089513,0.19338238178516196,0.033522415999868826,
networked_lq_12d_quadratic,Large,20261313,MBLinear,-1,0,6.3137040678673815,8.127148674464722,3.634853420927297,0.011597582999911538,linear
networked_lq_12d_quadratic,Large,20261313,MBLinear,-1,1,6.295346554026698,8.136770743241913,3.635713654816647,0.01837416599983044,linear
networked_lq_12d_quadratic,Large,20261313,MBLinear,-1,2,6.2930701800420294,8.138198003049823,3.636127350728384,0.03041674999985844,linear
